name,url
Cup’o Story 故事點心坊,https://www.google.com.tw/maps/place/Cup%E2%80%99o+Story+%E6%95%85%E4%BA%8B%E9%BB%9E%E5%BF%83%E5%9D%8A/data=!4m7!3m6!1s0x3442aebd2a303939:0x781ab47b0d07f745!8m2!3d25.0967248!4d121.5252458!16s%2Fg%2F11bw4lwg7t!19sChIJOTkwKr2uQjQRRfcHDXu0Gng?authuser=0&hl=zh-TW&rclk=1
雪山冰坊,https://www.google.com.tw/maps/place/%E9%9B%AA%E5%B1%B1%E5%86%B0%E5%9D%8A/data=!4m7!3m6!1s0x3442aeb06b5a6923:0x5f6fdf7c5f806f14!8m2!3d25.0880024!4d121.5241766!16s%2Fg%2F11z6fsy_9!19sChIJI2laa7CuQjQRFG-AX3zfb18?authuser=0&hl=zh-TW&rclk=1
Modism Muses 摩德年代繆斯餐酒館,https://www.google.com.tw/maps/place/Modism+Muses+%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3%E7%B9%86%E6%96%AF%E9%A4%90%E9%85%92%E9%A4%A8/data=!4m7!3m6!1s0x3442af3a2def3575:0x1270b4729c96c63e!8m2!3d25.0909457!4d121.5271654!16s%2Fg%2F11h8c97brj!19sChIJdTXvLTqvQjQRPsaWnHK0cBI?authuser=0&hl=zh-TW&rclk=1
草莓大福，士林站,https://www.google.com.tw/maps/place/%E8%8D%89%E8%8E%93%E5%A4%A7%E7%A6%8F%EF%BC%8C%E5%A3%AB%E6%9E%97%E7%AB%99/data=!4m7!3m6!1s0x3442afb8d8c53169:0x4db4efe0a7968eb3!8m2!3d25.0949016!4d121.5258076!16s%2Fg%2F11y21yy8mm!19sChIJaTHF2LivQjQRs46Wp-DvtE0?authuser=0&hl=zh-TW&rclk=1
Tonheart 彤心商行,https://www.google.com.tw/maps/place/Tonheart+%E5%BD%A4%E5%BF%83%E5%95%86%E8%A1%8C/data=!4m7!3m6!1s0x3442af00610e42d3:0x4052570f8263a507!8m2!3d25.087145!4d121.5258989!16s%2Fg%2F11m5dyrwcn!19sChIJ00IOYQCvQjQRB6Vjgg9XUkA?authuser=0&hl=zh-TW&rclk=1
士林夜市,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x3442aeb1c4fdaf05:0xe7c26dbe86e7f929!8m2!3d25.0884972!4d121.5243504!16zL20vMDZsc2Iz!19sChIJBa_9xLGuQjQRKfnnhr5twuc?authuser=0&hl=zh-TW&rclk=1
Modism Café 摩德年代 士林店,https://www.google.com.tw/maps/place/Modism+Caf%C3%A9+%E6%91%A9%E5%BE%B7%E5%B9%B4%E4%BB%A3+%E5%A3%AB%E6%9E%97%E5%BA%97/data=!4m7!3m6!1s0x3442af897bb3899f:0x2d2afba725d7ee0d!8m2!3d25.0945299!4d121.5262273!16s%2Fg%2F11h0vsqw6_!19sChIJn4mze4mvQjQRDe7XJaf7Ki0?authuser=0&hl=zh-TW&rclk=1
士林車輪餅,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E8%BB%8A%E8%BC%AA%E9%A4%85/data=!4m7!3m6!1s0x3442aea55af6bdc7:0x9879568d062fea94!8m2!3d25.0890091!4d121.526239!16s%2Fg%2F11c40l3fjj!19sChIJx732WqWuQjQRlOovBo1WeZg?authuser=0&hl=zh-TW&rclk=1
Together Cafe 士林,https://www.google.com.tw/maps/place/Together+Cafe+%E5%A3%AB%E6%9E%97/data=!4m7!3m6!1s0x3442afc263a81a81:0xdecf0ef487842d08!8m2!3d25.0888985!4d121.5188967!16s%2Fg%2F11qmp69_gg!19sChIJgRqoY8KvQjQRCC2Eh_QOz94?authuser=0&hl=zh-TW&rclk=1
花藏雪 手作雪氷,https://www.google.com.tw/maps/place/%E8%8A%B1%E8%97%8F%E9%9B%AA+%E6%89%8B%E4%BD%9C%E9%9B%AA%E6%B0%B7/data=!4m7!3m6!1s0x3442aea537f6a5a3:0x70f0141713344a6c!8m2!3d25.0897687!4d121.5262011!16s%2Fg%2F11dyz4n4w2!19sChIJo6X2N6WuQjQRbEo0ExcU8HA?authuser=0&hl=zh-TW&rclk=1
宣原蛋糕專賣店,https://www.google.com.tw/maps/place/%E5%AE%A3%E5%8E%9F%E8%9B%8B%E7%B3%95%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x3442aeb4ffc3cb8d:0x7b6feb3fe3f5df06!8m2!3d25.0848604!4d121.5202233!16s%2Fg%2F11b6ztqpsd!19sChIJjcvD_7SuQjQRBt_14z_rb3s?authuser=0&hl=zh-TW&rclk=1
雅力根坊,https://www.google.com.tw/maps/place/%E9%9B%85%E5%8A%9B%E6%A0%B9%E5%9D%8A/data=!4m7!3m6!1s0x3442aea37b188531:0xbb343378b58c5c02!8m2!3d25.0938139!4d121.5277814!16s%2Fg%2F1tf7_904!19sChIJMYUYe6OuQjQRAlyMtXgzNLs?authuser=0&hl=zh-TW&rclk=1
樂古早味蛋糕 Le Castella,https://www.google.com.tw/maps/place/%E6%A8%82%E5%8F%A4%E6%97%A9%E5%91%B3%E8%9B%8B%E7%B3%95+Le+Castella/data=!4m7!3m6!1s0x3442aebaa3b4c8b7:0xbc59e4d968657db9!8m2!3d25.0881125!4d121.5247194!16s%2Fg%2F11cn9zb0_k!19sChIJt8i0o7quQjQRuX1laNnkWbw?authuser=0&hl=zh-TW&rclk=1
HAN COFFEE | 士林咖啡廳 ．自烘咖啡．千層派．甜點,https://www.google.com.tw/maps/place/HAN+COFFEE+%7C+%E5%A3%AB%E6%9E%97%E5%92%96%E5%95%A1%E5%BB%B3+%EF%BC%8E%E8%87%AA%E7%83%98%E5%92%96%E5%95%A1%EF%BC%8E%E5%8D%83%E5%B1%A4%E6%B4%BE%EF%BC%8E%E7%94%9C%E9%BB%9E/data=!4m7!3m6!1s0x3442afe5167638fd:0xe623728d70b4d811!8m2!3d25.0898625!4d121.5234486!16s%2Fg%2F11w7pl1j1x!19sChIJ_Th2FuWvQjQREdi0cI1yI-Y?authuser=0&hl=zh-TW&rclk=1
小週末手工甜點 weekendholic kitchen,https://www.google.com.tw/maps/place/%E5%B0%8F%E9%80%B1%E6%9C%AB%E6%89%8B%E5%B7%A5%E7%94%9C%E9%BB%9E+weekendholic+kitchen/data=!4m7!3m6!1s0x3442aebc26933aa3:0x8068c9b2aadc0f58!8m2!3d25.0970839!4d121.5195948!16s%2Fg%2F11g9nkqf9s!19sChIJozqTJryuQjQRWA_cqrLJaIA?authuser=0&hl=zh-TW&rclk=1
