name,url
起司鮮蝦蛋,https://www.google.com.tw/maps/place/%E8%B5%B7%E5%8F%B8%E9%AE%AE%E8%9D%A6%E8%9B%8B/data=!4m7!3m6!1s0x3442af6a9b5c76a5:0x4357969b8552fe3!8m2!3d25.0895449!4d121.524358!16s%2Fg%2F11tfxptvl4!19sChIJpXZcm2qvQjQR4y9VuGl5NQQ?authuser=0&hl=zh-TW&rclk=1
吳家豆干 士林素食辣豆干,https://www.google.com.tw/maps/place/%E5%90%B3%E5%AE%B6%E8%B1%86%E5%B9%B2+%E5%A3%AB%E6%9E%97%E7%B4%A0%E9%A3%9F%E8%BE%A3%E8%B1%86%E5%B9%B2/data=!4m7!3m6!1s0x3442afee7990a557:0xce4b70a4c37caa12!8m2!3d25.0880639!4d121.5260876!16s%2Fg%2F11s5j_68z_!19sChIJV6WQee6vQjQREqp8w6RwS84?authuser=0&hl=zh-TW&rclk=1
忠誠號蚵仔煎,https://www.google.com.tw/maps/place/%E5%BF%A0%E8%AA%A0%E8%99%9F%E8%9A%B5%E4%BB%94%E7%85%8E/data=!4m7!3m6!1s0x3442aeb013951d07:0xf3e70f06db8d5e88!8m2!3d25.087895!4d121.524414!16s%2Fg%2F11b6b52yqs!19sChIJBx2VE7CuQjQRiF6N2wYP5_M?authuser=0&hl=zh-TW&rclk=1
輝 東石鮮蚵,https://www.google.com.tw/maps/place/%E8%BC%9D+%E6%9D%B1%E7%9F%B3%E9%AE%AE%E8%9A%B5/data=!4m7!3m6!1s0x3442af9028b72ed5:0x7662c3b75e757643!8m2!3d25.0879917!4d121.5260381!16s%2Fg%2F11tn_cgblc!19sChIJ1S63KJCvQjQRQ3Z1XrfDYnY?authuser=0&hl=zh-TW&rclk=1
士林生炒羊肉,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E7%94%9F%E7%82%92%E7%BE%8A%E8%82%89/data=!4m7!3m6!1s0x3442aebaa849ce89:0xfa5926a6666fc3a0!8m2!3d25.088799!4d121.5247925!16s%2Fg%2F1tsbjtpq!19sChIJic5JqLquQjQRoMNvZqYmWfo?authuser=0&hl=zh-TW&rclk=1
士林老攤鐵板燒,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E8%80%81%E6%94%A4%E9%90%B5%E6%9D%BF%E7%87%92/data=!4m7!3m6!1s0x3442aeb1c01ca653:0x50b1bb93c9dc741f!8m2!3d25.0880024!4d121.5241766!16s%2Fg%2F1tdw1521!19sChIJU6YcwLGuQjQRH3TcyZO7sVA?authuser=0&hl=zh-TW&rclk=1
福榕記士林大腸包小腸,https://www.google.com.tw/maps/place/%E7%A6%8F%E6%A6%95%E8%A8%98%E5%A3%AB%E6%9E%97%E5%A4%A7%E8%85%B8%E5%8C%85%E5%B0%8F%E8%85%B8/data=!4m7!3m6!1s0x3442af001d4e2cf3:0xc6074ae16f948e0a!8m2!3d25.0898297!4d121.5229021!16s%2Fg%2F11ybzzl8lw!19sChIJ8yxOHQCvQjQRCo6Ub-FKB8Y?authuser=0&hl=zh-TW&rclk=1
臺北市公有士林市場,https://www.google.com.tw/maps/place/%E8%87%BA%E5%8C%97%E5%B8%82%E5%85%AC%E6%9C%89%E5%A3%AB%E6%9E%97%E5%B8%82%E5%A0%B4/data=!4m7!3m6!1s0x3442af018ac63499:0xfacabe51d0001b59!8m2!3d25.0880024!4d121.5241766!16s%2Fg%2F11gslqh40t!19sChIJmTTGigGvQjQRWRsA0FG-yvo?authuser=0&hl=zh-TW&rclk=1
士林夜市深夜流氓熱炒,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82%E6%B7%B1%E5%A4%9C%E6%B5%81%E6%B0%93%E7%86%B1%E7%82%92/data=!4m7!3m6!1s0x3442aeb006be9a03:0x6f3827df124ee5af!8m2!3d25.0882311!4d121.5251808!16s%2Fg%2F1tdd2zfx!19sChIJA5q-BrCuQjQRr-VOEt8nOG8?authuser=0&hl=zh-TW&rclk=1
冠魚蛋小屋 士林基河路分店（麻辣魚蛋）,https://www.google.com.tw/maps/place/%E5%86%A0%E9%AD%9A%E8%9B%8B%E5%B0%8F%E5%B1%8B+%E5%A3%AB%E6%9E%97%E5%9F%BA%E6%B2%B3%E8%B7%AF%E5%88%86%E5%BA%97%EF%BC%88%E9%BA%BB%E8%BE%A3%E9%AD%9A%E8%9B%8B%EF%BC%89/data=!4m7!3m6!1s0x3442afc5d59806cb:0x8e7d6bbb7b2e9b01!8m2!3d25.08657!4d121.524874!16s%2Fg%2F11hmzsr_k2!19sChIJywaY1cWvQjQRAZsue7trfY4?authuser=0&hl=zh-TW&rclk=1
水蛙麵攤,https://www.google.com.tw/maps/place/%E6%B0%B4%E8%9B%99%E9%BA%B5%E6%94%A4/data=!4m7!3m6!1s0x3442af98f02dbe27:0x3ddb2d1876fe63d0!8m2!3d25.0949897!4d121.5264108!16s%2Fg%2F11nn2_k_xg!19sChIJJ74t8JivQjQR0GP-dhgt2z0?authuser=0&hl=zh-TW&rclk=1
阿德泰式煎餅&奶茶,https://www.google.com.tw/maps/place/%E9%98%BF%E5%BE%B7%E6%B3%B0%E5%BC%8F%E7%85%8E%E9%A4%85%26%E5%A5%B6%E8%8C%B6/data=!4m7!3m6!1s0x3442af4dc30b4cb9:0x81b9ed48a265c5dc!8m2!3d25.0871825!4d121.5252275!16s%2Fg%2F11s789cc90!19sChIJuUwLw02vQjQR3MVlokjtuYE?authuser=0&hl=zh-TW&rclk=1
士林夜市,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x3442aeb1c4fdaf05:0xe7c26dbe86e7f929!8m2!3d25.0884972!4d121.5243504!16zL20vMDZsc2Iz!19sChIJBa_9xLGuQjQRKfnnhr5twuc?authuser=0&hl=zh-TW&rclk=1
士林夜市麥芽地瓜,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82%E9%BA%A5%E8%8A%BD%E5%9C%B0%E7%93%9C/data=!4m7!3m6!1s0x3442aebab1f8f4b3:0xc5039075bfbeb6f7!8m2!3d25.08932!4d121.525219!16s%2Fg%2F11dxjx0dll!19sChIJs_T4sbquQjQR97a-v3WQA8U?authuser=0&hl=zh-TW&rclk=1
真好呷蚵仔飽·蝦仁飽,https://www.google.com.tw/maps/place/%E7%9C%9F%E5%A5%BD%E5%91%B7%E8%9A%B5%E4%BB%94%E9%A3%BD%C2%B7%E8%9D%A6%E4%BB%81%E9%A3%BD/data=!4m7!3m6!1s0x3442aeba887b673d:0x1a1415789d76cf33!8m2!3d25.0898238!4d121.5227577!16s%2Fg%2F11gf62fy2y!19sChIJPWd7iLquQjQRM892nXgVFBo?authuser=0&hl=zh-TW&rclk=1
華榮市場口甜不辣,https://www.google.com.tw/maps/place/%E8%8F%AF%E6%A6%AE%E5%B8%82%E5%A0%B4%E5%8F%A3%E7%94%9C%E4%B8%8D%E8%BE%A3/data=!4m7!3m6!1s0x3442aebc90b0cf65:0x9b8e86cb49dfc71f!8m2!3d25.0949869!4d121.5237387!16s%2Fg%2F1tkc4cwv!19sChIJZc-wkLyuQjQRH8ffScuGjps?authuser=0&hl=zh-TW&rclk=1
士林早市,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E6%97%A9%E5%B8%82/data=!4m7!3m6!1s0x3442aeaffc248ee9:0x655d291a8790032b!8m2!3d25.0880755!4d121.5258426!16s%2Fg%2F11c61qr0qh!19sChIJ6Y4k_K-uQjQRKwOQhxopXWU?authuser=0&hl=zh-TW&rclk=1
士林阿伯仔潤餅小棧,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E9%98%BF%E4%BC%AF%E4%BB%94%E6%BD%A4%E9%A4%85%E5%B0%8F%E6%A3%A7/data=!4m7!3m6!1s0x3442af0ab2891a9f:0x4220c5ac3b6830fc!8m2!3d25.0882625!4d121.5262694!16s%2Fg%2F11g2xrkm4k!19sChIJnxqJsgqvQjQR_DBoO6zFIEI?authuser=0&hl=zh-TW&rclk=1
福榕記大腸包小腸,https://www.google.com.tw/maps/place/%E7%A6%8F%E6%A6%95%E8%A8%98%E5%A4%A7%E8%85%B8%E5%8C%85%E5%B0%8F%E8%85%B8/data=!4m7!3m6!1s0x3442afb6f036a891:0x5e1a31a5d9b9058e!8m2!3d25.0879771!4d121.5260642!16s%2Fg%2F11j2g24n2v!19sChIJkag28LavQjQRjgW52aUxGl4?authuser=0&hl=zh-TW&rclk=1
老士林蕭記燒烤肉卷,https://www.google.com.tw/maps/place/%E8%80%81%E5%A3%AB%E6%9E%97%E8%95%AD%E8%A8%98%E7%87%92%E7%83%A4%E8%82%89%E5%8D%B7/data=!4m7!3m6!1s0x3442aebaaddba463:0xa0d798ca147eb113!8m2!3d25.0895141!4d121.525292!16s%2Fg%2F12m8_zq6z!19sChIJY6TbrbquQjQRE7F-FMqY16A?authuser=0&hl=zh-TW&rclk=1
蝦霸,https://www.google.com.tw/maps/place/%E8%9D%A6%E9%9C%B8/data=!4m7!3m6!1s0x3442aeba99d38fb3:0x9f5c51266f9c941d!8m2!3d25.0895635!4d121.523961!16s%2Fg%2F11ggs50g12!19sChIJs4_TmbquQjQRHZScbyZRXJ8?authuser=0&hl=zh-TW&rclk=1
日式小攤,https://www.google.com.tw/maps/place/%E6%97%A5%E5%BC%8F%E5%B0%8F%E6%94%A4/data=!4m7!3m6!1s0x3442aea534d8d387:0x135bbc03ba53a357!8m2!3d25.0901104!4d121.525698!16s%2Fg%2F1tk20mnn!19sChIJh9PYNKWuQjQRV6NTugO8WxM?authuser=0&hl=zh-TW&rclk=1
士林十全排骨店,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E5%8D%81%E5%85%A8%E6%8E%92%E9%AA%A8%E5%BA%97/data=!4m7!3m6!1s0x3442aeb06c9d8efb:0xd2307151abd4f743!8m2!3d25.0881972!4d121.5238973!16s%2Fg%2F1tg58t6r!19sChIJ-46dbLCuQjQRQ_fUq1FxMNI?authuser=0&hl=zh-TW&rclk=1
士林好記,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E5%A5%BD%E8%A8%98/data=!4m7!3m6!1s0x3442aeb06b5a6923:0x9fa315de10bb400a!8m2!3d25.0880024!4d121.5241766!16s%2Fg%2F12hpr39zg!19sChIJI2laa7CuQjQRCkC7EN4Vo58?authuser=0&hl=zh-TW&rclk=1
河粉煎,https://www.google.com.tw/maps/place/%E6%B2%B3%E7%B2%89%E7%85%8E/data=!4m7!3m6!1s0x3442aeafe2abbc6f:0x97c282094cb6beeb!8m2!3d25.0880852!4d121.5261963!16s%2Fg%2F1tdkjxsw!19sChIJb7yr4q-uQjQR6762TAmCwpc?authuser=0&hl=zh-TW&rclk=1
社團法人台北市士林夜市商圈聯合會,https://www.google.com.tw/maps/place/%E7%A4%BE%E5%9C%98%E6%B3%95%E4%BA%BA%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A3%AB%E6%9E%97%E5%A4%9C%E5%B8%82%E5%95%86%E5%9C%88%E8%81%AF%E5%90%88%E6%9C%83/data=!4m7!3m6!1s0x3442afbe617c9a11:0x6e0920794d892228!8m2!3d25.089734!4d121.524156!16s%2Fg%2F11ffl_6jnb!19sChIJEZp8Yb6vQjQRKCKJTXkgCW4?authuser=0&hl=zh-TW&rclk=1
鳥蛋達人,https://www.google.com.tw/maps/place/%E9%B3%A5%E8%9B%8B%E9%81%94%E4%BA%BA/data=!4m7!3m6!1s0x3442aeb02c873735:0x7c662c0f1cd0a922!8m2!3d25.0862518!4d121.5251425!16s%2Fg%2F11dflf8lr2!19sChIJNTeHLLCuQjQRIqnQHA8sZnw?authuser=0&hl=zh-TW&rclk=1
士林甜不辣,https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E7%94%9C%E4%B8%8D%E8%BE%A3/data=!4m7!3m6!1s0x3442aebad55479b3:0x8d363406a1012a3f!8m2!3d25.091177!4d121.5255679!16s%2Fg%2F1tf6jxl7!19sChIJs3lU1bquQjQRPyoBoQY0No0?authuser=0&hl=zh-TW&rclk=1
