餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容
推擠 韓食,Miya,1 則評論,1 個月前,5 顆星,環境很棒
推擠 韓食,Lawrence Wang,2 則評論 · 1 張相片,1 個月前,5 顆星,
推擠 韓食,小嫻,在地嚮導 · 15 則評論 · 10 張相片,1 個月前,5 顆星,海鮮煎餅料多又脆，蒜味蜂蜜炸雞脆又不會膩口，這兩樣都超推～
推擠 韓食,June woo,8 則評論 · 5 張相片,1 個月前,3 顆星,"慕名而來 個人感受餐點普普
店員親切 桌邊服務很好😊

（僅現金支付 無載具）"
推擠 韓食,장가형,在地嚮導 · 17 則評論 · 17 張相片,1 個月前,5 顆星,口味偏台，但是好吃的
推擠 韓食,李佳諭,13 則評論 · 3 張相片,1 個月前,5 顆星,
推擠 韓食,琦琦,在地嚮導 · 17 則評論 · 16 張相片,1 個月前,5 顆星,
推擠 韓食,Aaron Lai,1 則評論 · 2 張相片,1 個月前,4 顆星,
推擠 韓食,SiYan,在地嚮導 · 31 則評論 · 129 張相片,1 個月前,5 顆星,"遲到的評論
3月1日晚在此間用餐
小菜給得很大方
美中不足的是五花肉燒的不夠酥脆
不然會更好吃喔"
推擠 韓食,楊岳勳,4 則評論,1 個月前,5 顆星,服務好 餐點好吃
推擠 韓食,Pei Yun Wu,11 則評論 · 5 張相片,1 個月前,5 顆星,
推擠 韓食,tw Commoner,7 則評論,1 個月前,5 顆星,好吃
推擠 韓食,kjim PA,6 則評論,1 個月前,5 顆星,好吃
推擠 韓食,賴芃汝,8 則評論 · 12 張相片,1 個月前,5 顆星,初訪！烤肉有服務人員幫忙，餐點也都很美味，烤肉的豬皮有滷過再烤，口感特別，超讚👍 推推
推擠 韓食,郭翰昇,9 則評論 · 3 張相片,1 個月前,5 顆星,很少吃到那麼好吃的韓式料理 上餐也很迅速
推擠 韓食,kenneth wu,14 則評論,1 個月前,5 顆星,東西好吃😋服務也很周到～推 …
推擠 韓食,蘇庭萱,在地嚮導 · 17 則評論 · 14 張相片,1 個月前,5 顆星,餐點新鮮好吃，份量足夠，服務人員態度親切、服務良好，值得到訪。
推擠 韓食,蔡宓芸,13 則評論 · 13 張相片,1 個月前,5 顆星,店員服務很用心，餐點也很好吃👍推
推擠 韓食,Chloe,7 則評論 · 5 張相片,1 個月前,5 顆星,豆腐湯好吃
推擠 韓食,CHIEN YU YE,10 則評論 · 3 張相片,1 個月前,5 顆星,👍👍👍
推擠 韓食,黃姿蓉,16 則評論 · 4 張相片,1 個月前,5 顆星,"很不錯的韓式料理
蠻道地的
小菜可以免費續
推推 下次會再訪"
推擠 韓食,juiling Lu,在地嚮導 · 47 則評論 · 172 張相片,1 個月前,5 顆星,今天點了雙人烤肉套餐！現金收費無行動支付，附近有全家便利超商可以領錢。用餐區在二樓。餐點新鮮，桌邊服務還會全程解說，會繼續回訪的韓式餐廳
推擠 韓食,美月（Moon）,在地嚮導 · 93 則評論 · 719 張相片,1 個月前,5 顆星,"上菜偏慢，鍋有服務人員處理
但是一直滾噴到整個桌子都是😅
東西算好吃
如果可以改一下噴整個桌子的部分會想再來"
推擠 韓食,Lydia,"在地嚮導 · 431 則評論 · 1,956 張相片",1 個月前,4 顆星,桌子較近，希望隔開些，其他都不錯，服務人員態度親切，六樣小菜免費續吃。
推擠 韓食,ching,"在地嚮導 · 404 則評論 · 1,270 張相片",1 個月前,5 顆星,好吃，已多次來訪，建議大家來試試
推擠 韓食,Robin老鄧,在地嚮導 · 15 則評論 · 1 張相片,1 個月前,2 顆星,
推擠 韓食,李品宣,1 則評論,1 個月前,4 顆星,
推擠 韓食,̇Ⱉ ̇,1 則評論,1 個月前,5 顆星,食物很好吃😋
推擠 韓食,Jackie,10 則評論,1 個月前,5 顆星,服務一級棒👍
推擠 韓食,吃貨工程師萊恩,在地嚮導 · 10 則評論 · 1 張相片,1 個月前,5 顆星,"完整版影片請到 Instagram 搜尋 @ryan.thatfoodie 😃

台中韓料控必吃！高CP值烤肉 + 小菜吃到飽🔥

一中街超夯的推擠韓食，韓式烤肉直接現場代烤，搭配無限供應的小菜，吃起來超滿足！

✅ 推薦必點：
🥩 推擠烤肉拼盤（三人套餐 $1599） —— 五花肉、梅花肉、豬皮一次滿足，專人代烤超方便，搭配生菜、小菜一起吃，彷彿身在韓國！
🦀 蟹膏麵（$199 可套餐加購） —— 滿滿蟹膏與海鮮香氣，濃郁鮮甜，趁熱吃最過癮！
🍗 韓式炸雞 + 胖胖年糕 —— 甜辣醬汁完美包裹炸雞，搭配Q彈年糕，口感超涮嘴！

💡 聽說最近還會推出烤腸，有人要一起衝嗎？"
推擠 韓食,詹晏瑜,8 則評論 · 5 張相片,1 個月前,5 顆星,
推擠 韓食,鍾岑昀,9 則評論 · 4 張相片,1 個月前,5 顆星,"店員很常來幫忙用烤盤
不會讓肉烤焦
飲品跟食物都在水準之上👍"
推擠 韓食,張珊咪,12 則評論 · 4 張相片,1 個月前,5 顆星,小菜多樣性❤️桌邊服務都很好喔!
推擠 韓食,蔡啟楠,2 則評論 · 2 張相片,1 個月前,5 顆星,很好吃，份量很多，聚餐推推
推擠 韓食,藍宥盈,11 則評論 · 4 張相片,1 個月前,5 顆星,點了烤肉的雙人套餐，服務人員會代烤可以專心吃飯聊天，熟度可以依個人喜好調整超級貼心，餐點也在水準之上，整體來說是非常棒的用餐體驗，下次會再來！🤍
推擠 韓食,Y,在地嚮導 · 37 則評論 · 4 張相片,1 個月前,5 顆星,"本來以為很多評論可能只是洗出來的，沒想到完全不是！餐點超好吃、服務也超好！
豬皮沒吃完，服務人員回報給櫃檯（覺得這個舉動很貼心，有隨時在注意客人的感覺）櫃檯提醒說下次可以幫我們換成肉（但其實我只是吃不下ㄌ😂）
總之是非常美好的用餐體驗！一定還會再來😍"
推擠 韓食,丁姐aka翰寶,在地嚮導 · 103 則評論 · 211 張相片,1 個月前,5 顆星,"四人套餐有7道餐食
霜淇淋及小菜吃到飽
店員會桌邊服務豆腐湯及烤肉的部分
飲料一定要點柚子綠茶很好喝～
整體不錯～肉很多～吃的很飽，還外帶回家
圖片款all+服務費約2千6！
打卡送杯套～

-需+10%服務費
-只能現金交易"
推擠 韓食,Alex Lai,10 則評論 · 1 張相片,1 個月前,5 顆星,很棒很好吃 服務人員也很棒很貼心
推擠 韓食,可可歐蕾,在地嚮導 · 16 則評論 · 17 張相片,1 個月前,5 顆星,糖醋肉好吃😋
推擠 韓食,kura Sa,在地嚮導 · 27 則評論 · 1 張相片,1 個月前,5 顆星,吃炸雞吃烤肉！
推擠 韓食,Coco Li,在地嚮導 · 58 則評論 · 16 張相片,1 個月前,5 顆星,"1.要訂位，有提前開放進場
2.點烤肉的雙人套餐，肉的份量比想像中的多，雖然只有一碗白飯，但真的能吃飽，生菜希望能多一點
3.湯會先來，很容易冷掉，一定要先喝，小菜吃到飽很棒
4.只能現金付費，訂位時都會提醒"
推擠 韓食,Wendy Liu,在地嚮導 · 22 則評論 · 6 張相片,1 個月前,5 顆星,Cp值超高，4個人點三人套餐就吃不完了，紅醬洋釀炸雞必點。烤肉盤非常好吃，值得推薦給大家！👍👍👍
推擠 韓食,hotbrother,在地嚮導 · 105 則評論 · 58 張相片,1 個月前,3 顆星,走桌邊服務路線👍，網美應該會拍的開心，小菜普通，其他的烤肉 炸雞 泡菜鍋 蟹膏麵蟹糕飯 你吃完之後結完帳，會覺得價格高了些口味普通，跟其他的韓式品牌餐廳料理比較的話…
推擠 韓食,lady smile,在地嚮導 · 98 則評論 · 193 張相片,1 個月前,5 顆星,"Cp值最高的是炸雞🍗
我是點大份的，有15隻小雞腿，價錢399元
如果內用需10%服務費

整體來說，大推《推擠 韓食》 🤩🤩
我們3個人點2人份+大份炸雞🍗
大家都吃得飽飽飽～
自助吧小菜選擇性蠻多樣
最愛海帶芽😍
吃飽當然還有霜淇淋🍦"
推擠 韓食,TING YEN,在地嚮導 · 19 則評論 · 5 張相片,1 個月前,5 顆星,東西好吃，服務態度好！
推擠 韓食,廷廷,3 則評論,1 個月前,5 顆星,cp高 餐點好吃
推擠 韓食,Changyuan Wu,在地嚮導 · 4 則評論 · 2 張相片,1 個月前,5 顆星,
推擠 韓食,陳湘雯,在地嚮導 · 7 則評論 · 6 張相片,1 個月前,5 顆星,好吃
推擠 韓食,JHEN.,1 則評論 · 1 張相片,1 個月前,5 顆星,超好吃！！！！服務人員的態度也超好的🥹 好喜歡❤️ …
推擠 韓食,施侑宜,4 則評論,1 個月前,5 顆星,好吃
推擠 韓食,楊宛蒨,5 則評論 · 1 張相片,1 個月前,5 顆星,烤肉拼盤非常好吃👍 …
推擠 韓食,小葳“惜惜”しょう しょう,在地嚮導 · 113 則評論 · 808 張相片,1 個月前,4 顆星,"蟹膏麵＆海鮮煎餅好吃。有自助吧小菜跟冰淇淋，水杯也在自助吧。桌面蠻大的雖然座位蠻近的，但也不會太擁擠；有提供拋棄式圍裙(灬°ω°灬)
只有現金付款ヽ(*。>Д<)o゜
(σ°∀°)σ..:*☆有點鍋物、烤肉使用瓦斯爐的餐點服務人員也會幫忙看，鍋物好了會再移到旁邊木拖上再讓顧客使用；烤肉也會確認顧客喜歡的狀態"
推擠 韓食,Ene I,14 則評論 · 4 張相片,1 個月前,5 顆星,服務態度很好
推擠 韓食,Jessie,在地嚮導 · 12 則評論 · 122 張相片,2 個月前,5 顆星,
推擠 韓食,高職商科の廢物學渣（渣渣）,5 則評論 · 7 張相片,2 個月前,5 顆星,
推擠 韓食,NazzZ,6 則評論 · 7 張相片,2 個月前,5 顆星,
推擠 韓食,詹家眞,在地嚮導 · 36 則評論 · 49 張相片,2 個月前,5 顆星,好吃二訪👍
推擠 韓食,張佳蓁,3 則評論 · 3 張相片,2 個月前,5 顆星,
推擠 韓食,Yi,8 則評論 · 1 張相片,2 個月前,5 顆星,小菜可以無限續很棒👍
推擠 韓食,相關剪輯,13 則評論 · 1 張相片,2 個月前,4 顆星,點了兩人套餐吃起來很不錯 烤盤有服務人員會幫忙料理 位子稍嫌小了點
推擠 韓食,詹前霈,在地嚮導 · 43 則評論 · 4 張相片,2 個月前,5 顆星,"餐點很好吃
服務超優質
值得一來再來"
推擠 韓食,李芷葳,在地嚮導 · 24 則評論 · 9 張相片,2 個月前,5 顆星,店員服務超好，還會解答我的疑問，好好笑而且好吃吃很飽(⁎⁍̴̛ᴗ⁍̴̛⁎)
推擠 韓食,Astrid,7 則評論 · 4 張相片,2 個月前,5 顆星,不錯
推擠 韓食,Flora Tsai,4 則評論,2 個月前,5 顆星,我覺得份量很夠也很好吃
推擠 韓食,陳咨羲,在地嚮導 · 13 則評論 · 6 張相片,2 個月前,3 顆星,第一次來，感覺很年輕人的店，音樂很好聽！
推擠 韓食,陳臻,在地嚮導 · 46 則評論 · 37 張相片,2 個月前,5 顆星,很好吃吃好飽，服務人員很親切，還有專人代烤，豬皮意外好吃耶，下次再訪👍
推擠 韓食,陳毅承,11 則評論 · 1 張相片,2 個月前,5 顆星,"韓式豆腐鍋好吃
蟹膏面👍"
推擠 韓食,陳世慧,16 則評論 · 3 張相片,2 個月前,5 顆星,非常好吃！份量很足～～推推豆腐鍋😍😍
推擠 韓食,曉琪,4 則評論,2 個月前,5 顆星,一中商圈好吃的韓式料理
推擠 韓食,Yu Hsieh (Aphro_1995),在地嚮導 · 20 則評論 · 5 張相片,2 個月前,5 顆星,超好吃 東西又大份 物超所值
推擠 韓食,詹昀浩,10 則評論 · 12 張相片,2 個月前,5 顆星,第一次來用餐，店員服務態度很好，餐點也很棒
推擠 韓食,鄭菩提,6 則評論 · 2 張相片,2 個月前,5 顆星,
推擠 韓食,Eddie,在地嚮導 · 20 則評論 · 12 張相片,2 個月前,5 顆星,
推擠 韓食,古翊涵,6 則評論 · 2 張相片,2 個月前,5 顆星,"份量很足
工作人員都很親切👍"
推擠 韓食,吳侑霖,在地嚮導 · 35 則評論 · 170 張相片,2 個月前,5 顆星,
推擠 韓食,黃于禎,25 則評論 · 5 張相片,2 個月前,5 顆星,
推擠 韓食,林奕亨,4 則評論 · 7 張相片,2 個月前,5 顆星,
推擠 韓食,楊喆銘,2 則評論 · 1 張相片,2 個月前,5 顆星,
推擠 韓食,吳吉姆,5 則評論 · 4 張相片,2 個月前,5 顆星,推泡菜鍋、年糕，很好吃，烤肉拼盤也好吃
推擠 韓食,狸賀,在地嚮導 · 103 則評論 · 301 張相片,2 個月前,5 顆星,"餐點多樣有單點及套餐，店員代烤服務親切、說明仔細。
🍲推炸醬麵、辣豆腐鍋
🥘拼盤烤肉，肉質軟嫩不乾柴，很好吃。
🥢四、五樣小菜提供，無限續，還有霜淇淋。

• 選四人套餐，裡面附的白飯只有一碗，得分者吃。
• 掃碼點餐、用餐時間90分鐘，吃不完可打包。
• 二樓空間較大，有廁所。貼心的提供圍裙。"
推擠 韓食,Min Lee,在地嚮導 · 30 則評論 · 43 張相片,2 個月前,5 顆星,"餐點份量多cp值也高！
推薦蟹膏麵😋和海鮮煎餅！"
推擠 韓食,陸瑋婕,在地嚮導 · 41 則評論 · 16 張相片,2 個月前,5 顆星,店員很親切 東西很好吃 cp直高
推擠 韓食,Una Nlin,在地嚮導 · 16 則評論 · 9 張相片,2 個月前,5 顆星,
推擠 韓食,陳振宏,7 則評論 · 6 張相片,2 個月前,5 顆星,
推擠 韓食,Christy Pan,在地嚮導 · 12 則評論 · 8 張相片,2 個月前,5 顆星,"小菜基本上都好吃，可續
跟朋友因為趕時間，只點了基本的套餐
辣豆腐鍋和泡菜鍋，湯頭很不錯
辣炒年糕內有個用海苔包冬粉的炸物
沾滿醬汁也是特別，不錯吃

平價好吃
一人或多人都有不同的餐可以點

路過很多次，都沒發現這間(誇張)
今天用完餐後，心滿意足
跟朋友約好下次有時間再來點雙人套餐"
推擠 韓食,黃照庭,在地嚮導 · 65 則評論 · 108 張相片,2 個月前,5 顆星,"2/10來用餐，東西都很好吃，樓上一開始只有兩位店員但感覺得出來很盡力在服務每一桌。
餐點份量都不少，小菜也可以無限吃，真的都滿好吃的，會再回訪～"
推擠 韓食,Ting,11 則評論 · 7 張相片,2 個月前,5 顆星,好吃👍🏻
推擠 韓食,劉若亭,10 則評論 · 7 張相片,2 個月前,5 顆星,餐點很好吃 豬肉烤的脆脆的很香 剛好有朋友生日 還很貼心一直跟我們確認什麼時候要送蛋糕上來～︎❤️
推擠 韓食,劉虹庭,11 則評論 · 9 張相片,2 個月前,5 顆星,"店員都超親切，貼心服務。
餐點也很好吃 值得跟朋友一起來🥰"
推擠 韓食,游思,在地嚮導 · 42 則評論 · 97 張相片,2 個月前,5 顆星,"很棒，小菜好吃的沒話說
還有霜淇淋甜點
火鍋+烤肉套餐👍👍👍"
推擠 韓食,W Mr.,19 則評論 · 16 張相片,2 個月前,5 顆星,讚👍
推擠 韓食,成家宏,4 則評論,2 個月前,5 顆星,
推擠 韓食,D Y,在地嚮導 · 24 則評論 · 14 張相片,2 個月前,5 顆星,好吃😋 …
推擠 韓食,何慧珊,9 則評論 · 3 張相片,2 個月前,5 顆星,讚👍👍👍👍
推擠 韓食,呂紹誌,12 則評論 · 3 張相片,2 個月前,5 顆星,讚👍👍👍👍
推擠 韓食,sunny,在地嚮導 · 22 則評論 · 1 張相片,2 個月前,5 顆星,好吃
推擠 韓食,Pinchen LIN,在地嚮導 · 17 則評論 · 46 張相片,2 個月前,5 顆星,
推擠 韓食,歐弟,8 則評論,2 個月前,5 顆星,超讚
推擠 韓食,葉家妤,在地嚮導 · 23 則評論 · 20 張相片,2 個月前,5 顆星,"價位合理，餐點好吃！紅色洋釀醬的炸雞熱熱吃很好吃，微辣很開胃；蟹膏飯跟炸醬麵有種置身韓劇的感覺。
用餐氛圍很好，服務人員也很親切！"
推擠 韓食,k K,65 則評論 · 34 張相片,2 個月前,5 顆星,環境乾淨整潔舒服 服務人員親切專業 食物好吃 套餐cp值高 還會想再來的地方😇
推擠 韓食,鄭思薇,在地嚮導 · 20 則評論 · 12 張相片,2 個月前,5 顆星,CP值高
推擠 韓食,鄭莞薰,11 則評論 · 4 張相片,2 個月前,5 顆星,"餐點好吃 服務很好
店員幫你烤不用自己烤"
推擠 韓食,peggy,2 則評論 · 2 張相片,2 個月前,5 顆星,糖醋肉和辣炒年糕都很好吃o(≧v≦)o
推擠 韓食,許德惠,3 則評論 · 1 張相片,2 個月前,5 顆星,好吃
推擠 韓食,憨瑜謝,在地嚮導 · 10 則評論 · 25 張相片,2 個月前,5 顆星,不錯
推擠 韓食,jinhorng lin,"在地嚮導 · 384 則評論 · 2,634 張相片",2 個月前,4 顆星,25/1小菜自由😅
推擠 韓食,陳忻怡,5 則評論 · 5 張相片,2 個月前,5 顆星,"辣豆腐鍋不會太辣，好吃
蟹膏麵有點膩，不適合多吃"
推擠 韓食,張宏茂,在地嚮導 · 40 則評論 · 3 張相片,2 個月前,5 顆星,
推擠 韓食,賴庭庭,在地嚮導 · 34 則評論 · 33 張相片,2 個月前,5 顆星,
推擠 韓食,cai cai,10 則評論 · 3 張相片,2 個月前,5 顆星,服務親切 豬皮好吃🫶🏻 …
推擠 韓食,修嘎蹦,2 則評論,2 個月前,5 顆星,好吃好吃好吃好吃老好吃了
推擠 韓食,李幸容,3 則評論 · 3 張相片,2 個月前,5 顆星,
推擠 韓食,賴子維,2 則評論 · 1 張相片,3 個月前,5 顆星,讚
推擠 韓食,賴樺樺,在地嚮導 · 171 則評論 · 987 張相片,3 個月前,5 顆星,蟹膏麵吃起來不錯
推擠 韓食,Aimee Jeng,在地嚮導 · 225 則評論 · 440 張相片,3 個月前,4 顆星,
推擠 韓食,Bing rong Lee,在地嚮導 · 30 則評論 · 59 張相片,3 個月前,5 顆星,"他們服務真的超好
從一進門 櫃檯的服務人員就很親切
入座之後 樓上的服務人員也會很注意我們
很貼心 還有記得我們的忌口
服務真的超好
要不是可以選六顆 服務就是六顆星了
餐點部分
蒜味蜂蜜炸雞超級推 超好吃
自助的冰淇淋也很讚
其他就是都中規中矩 但也不會不好吃
而且價格真的不貴
反正我們都好喜歡
而且 超多seventeen的歌 反正我超愛
你們隨意🫰🏻"
推擠 韓食,沈佳安,在地嚮導 · 18 則評論 · 4 張相片,3 個月前,5 顆星,不錯吃店員很親切
推擠 韓食,品薇,8 則評論 · 4 張相片,3 個月前,5 顆星,
推擠 韓食,莊子萱,13 則評論 · 1 張相片,3 個月前,5 顆星,好吃😋
推擠 韓食,Mingyu Lo,在地嚮導 · 50 則評論 · 366 張相片,3 個月前,4 顆星,
推擠 韓食,阿樺來也,7 則評論 · 1 張相片,3 個月前,5 顆星,"炸雞很嫩好吃 紅醬不會辣
烤肉不油膩 服務員烤的很好 好吃🤤
小菜吃到飽也很讚"
推擠 韓食,林依靜,在地嚮導 · 20 則評論 · 21 張相片,3 個月前,5 顆星,第一次來用餐，網路評價不錯！實際上餐點也好吃，服務人員會桌邊幫忙烤肉及調整火力！
推擠 韓食,Yun Yun,在地嚮導 · 51 則評論 · 9 張相片,3 個月前,5 顆星,👏👏👏
推擠 韓食,林郁芹,在地嚮導 · 42 則評論 · 9 張相片,3 個月前,5 顆星,辣味豆腐鍋好好吃！烤肉的肉好吃！
推擠 韓食,RMa Lin,在地嚮導 · 23 則評論 · 6 張相片,3 個月前,5 顆星,環境很好 好吃
推擠 韓食,艾莎,11 則評論 · 7 張相片,3 個月前,5 顆星,環境舒適，服務人員都會貼心提醒相關注意事項，忘記帶綁頭髮的，服務人員也提供了髮圈，讓人備感溫馨，食材新鮮好吃😋，推推
推擠 韓食,徐俊傑,12 則評論 · 8 張相片,3 個月前,5 顆星,"服務上態度很好👍
飲食菜單也很棒"
推擠 韓食,葉芮彤,在地嚮導 · 11 則評論 · 3 張相片,3 個月前,5 顆星,謝謝徐俊的愛戴❤️
推擠 韓食,R,在地嚮導 · 26 則評論 · 2 張相片,3 個月前,4 顆星,"推薦辣豆腐鍋，糖醋肉和炸雞都好吃
烤肉就比較普通"
推擠 韓食,po Kuma,在地嚮導 · 77 則評論 · 24 張相片,3 個月前,5 顆星,"推薦海鮮煎餅 很大一份 海鮮料也不少 煎的脆脆的超贊，糖醋肉也好吃蠻韓的，蟹膏扮麵也不錯不過吃到後面小膩建議多人分食。
第二次回訪點了蒜味豬腳套餐 在台灣好像很少很少有這道韓菜，蠻大一份的不過肉比較沒什麼味道一定要沾醬，小菜區很推柚香蘿蔔、海帶芽、小黃瓜（解膩用）"
推擠 韓食,陳美蓉,在地嚮導 · 28 則評論 · 36 張相片,3 個月前,3 顆星,"餐點口味OK,唯品項不多；雙人套餐建議附‘’兩碗‘’白飯（實際只有一碗），湯鍋很快就冷卻，有點可惜；免費小菜味道不錯，可解烤肉的油膩；烤盤上的菜建議和湯鍋內的菜有區別，不然會覺得都是一樣的東西，會有點膩。"
推擠 韓食,張潔西,在地嚮導 · 13 則評論,3 個月前,5 顆星,
推擠 韓食,Ian Lin,在地嚮導 · 33 則評論 · 31 張相片,3 個月前,5 顆星,
推擠 韓食,Mingming,7 則評論 · 3 張相片,3 個月前,5 顆星,餐點很好吃
推擠 韓食,林小茹,在地嚮導 · 7 則評論 · 16 張相片,3 個月前,5 顆星,很好吃，份量很多，會推薦朋友來聚餐
推擠 韓食,hsin tung lai,在地嚮導 · 34 則評論 · 14 張相片,3 個月前,5 顆星,"小菜跟熟食很好吃耶，感覺每天吃都可以！
烤肉還行，算是一般般。
現場服務人員親切熱情，吃得很開心😊"
推擠 韓食,張媛媛,4 則評論 · 1 張相片,3 個月前,5 顆星,
推擠 韓食,洪莉鈞,在地嚮導 · 18 則評論 · 5 張相片,3 個月前,5 顆星,"男服務生服務非常好～
會時常到桌邊看狀況👍"
推擠 韓食,林Yan,在地嚮導 · 28 則評論 · 3 張相片,3 個月前,5 顆星,推炸醬麵
推擠 韓食,劉守銓,10 則評論 · 1 張相片,3 個月前,5 顆星,東西好吃，服務很好
推擠 韓食,何幸芳,10 則評論,3 個月前,5 顆星,讚
推擠 韓食,YuChia,在地嚮導 · 26 則評論 · 1 張相片,3 個月前,5 顆星,好吃
推擠 韓食,張育華,5 則評論 · 1 張相片,3 個月前,5 顆星,小菜很好吃
推擠 韓食,Yachih Teng,43 則評論 · 16 張相片,3 個月前,5 顆星,
推擠 韓食,Peggy Tsai,15 則評論 · 6 張相片,3 個月前,5 顆星,好吃😋 …
推擠 韓食,Chen Chen,在地嚮導 · 31 則評論 · 9 張相片,3 個月前,5 顆星,打卡送杯杯
推擠 韓食,吳佳琪,在地嚮導 · 15 則評論 · 11 張相片,3 個月前,2 顆星,"蠻ㄧ般的韓式….韓式肉不是就要醃漬過嗎？
小黃瓜醃沒入味…"
推擠 韓食,Rosa jhong,在地嚮導 · 121 則評論 · 591 張相片,3 個月前,5 顆星,"推 蟹膏麵、糖醋肉、紅醬炸雞!
服務人員親切，認真介紹及推薦餐點給我們
老闆必須看到～ 獎勵員工👍👍👍👍👍

是用扁扁筷子和長長橢圓形湯匙
附近有些停車位，建議開車要提早來停車"
推擠 韓食,風風風,10 則評論 · 4 張相片,3 個月前,5 顆星,
推擠 韓食,Linda Peng,2 則評論,3 個月前,5 顆星,很道地的韓國美食，可以來吃看看
推擠 韓食,leo chiang,在地嚮導 · 90 則評論 · 581 張相片,3 個月前,5 顆星,份量大又美味😁
推擠 韓食,許睿芮,7 則評論 · 2 張相片,3 個月前,5 顆星,服務態度好
推擠 韓食,fun wu,在地嚮導 · 13 則評論 · 4 張相片,3 個月前,5 顆星,"東西很好穿吃,服務人員很有禮貌
很親切~"
推擠 韓食,Mo Nee,在地嚮導 · 56 則評論 · 33 張相片,3 個月前,5 顆星,
推擠 韓食,林語婕,2 則評論 · 1 張相片,3 個月前,5 顆星,
推擠 韓食,chiaying Cu,8 則評論 · 9 張相片,3 個月前,5 顆星,
推擠 韓食,Chingyi Wang,在地嚮導 · 65 則評論 · 165 張相片,3 個月前,5 顆星,炸雞好吃😋已經二訪！
推擠 韓食,詹惠婷,1 則評論,3 個月前,5 顆星,看fb分享過來的！好吃，值得推薦
推擠 韓食,Dino Hsiao,5 則評論 · 1 張相片,3 個月前,5 顆星,餐點好吃
推擠 韓食,陳宥螢,在地嚮導 · 15 則評論 · 43 張相片,3 個月前,5 顆星,"免費小菜吃到飽！海帶泡菜白蘿蔔豆芽菜生菜💙
好吃的烤肉🤤海鮮煎餅😄洋醸炸雞🐣不辣豆腐湯
美味又高CP！！分量超多吃不完🥰"
推擠 韓食,哈三小,,3 個月前,5 顆星,
推擠 韓食,黃琪淯,4 則評論 · 3 張相片,3 個月前,5 顆星,"整體氛圍很好，服務超親切！
餐點也都很好吃！下次一定還會再來"
推擠 韓食,蔡承希,2 則評論,3 個月前,5 顆星,"服務很好
有小菜自助吧"
推擠 韓食,林念萱,15 則評論 · 2 張相片,3 個月前,1 顆星,"最新的那些評論怎麼回事？
食物好吃？CP值高？
我要來平衡一下評論
食物普
小菜的小黃瓜沒有味道⋯⋯
空間好悶
選了一家評論高的吃完好失望
不過員工服務很好很親切"
推擠 韓食,古佳巧,3 則評論,3 個月前,5 顆星,
推擠 韓食,Mingshan,13 則評論 · 4 張相片,4 個月前,5 顆星,"覺得很好吃❤️
豆腐湯頭很好喝
服務人員服務超棒"
推擠 韓食,Lyyy,在地嚮導 · 146 則評論 · 583 張相片,4 個月前,5 顆星,"東西很好吃 存很久的店 終於跟朋友一起來了！！
每一道料理都非常美味 很推薦跟家人朋友來
店員態度也非常好！也很細心幫我們烤肉還有介紹餐點"
推擠 韓食,Ling Ling,在地嚮導 · 20 則評論 · 23 張相片,4 個月前,5 顆星,"看評價來嚐鮮～
CP值真的真的很高～吃超級飽～
重點是東西都很好吃～
小菜和冰淇淋無限吃,每道都好好吃耶！
服務員都好親切,會桌邊煮鍋和烤肉～很加分～
會再回訪～推～推～👍👍👍"
推擠 韓食,瑋萱,3 則評論,4 個月前,5 顆星,
推擠 韓食,Loo Wu,1 則評論,4 個月前,5 顆星,已購買小孩很愛吃
推擠 韓食,廖韋翔,在地嚮導 · 30 則評論 · 27 張相片,4 個月前,5 顆星,豬肉肉質蠻不錯的，海鮮煎餅也是
推擠 韓食,MIN KAO,在地嚮導 · 116 則評論 · 437 張相片,4 個月前,5 顆星,"服務人員超級貼心
食物很美味
下次必來"
推擠 韓食,Huang_,在地嚮導 · 28 則評論 · 7 張相片,4 個月前,5 顆星,好吃！ ！
推擠 韓食,Ha Ha,在地嚮導 · 12 則評論 · 35 張相片,4 個月前,5 顆星,"去附近拍婚紗偶然發現的店
辣豆腐鍋真的超好吃超愛😍😍
吃完推擠後吃別家的豆腐鍋都感覺普普🥲"
推擠 韓食,Maze Brisko,2 則評論 · 1 張相片,4 個月前,5 顆星,認真很不錯😌🤩
推擠 韓食,P.C LEE,1 則評論,4 個月前,5 顆星,店員很有趣，推推！
推擠 韓食,蔡至博,在地嚮導 · 32 則評論 · 14 張相片,4 個月前,5 顆星,"內用的氛圍非常好，推薦各位點豆腐鍋！
小菜跟冰淇淋是自助的！
烤肉的生菜可以續的話我認為會更好
椒鹽香油的味道不錯，不過我認為可以再鹹一點！
五星打卡可以拿杯套！"
推擠 韓食,林宇,2 則評論 · 6 張相片,4 個月前,5 顆星,好吃
推擠 韓食,杜東維,7 則評論 · 1 張相片,4 個月前,5 顆星,"好吃😋
白天如果可以不要坐靠窗的位子，有陽光很熱，空調沒有很強"
推擠 韓食,游典融,5 則評論,4 個月前,1 顆星,我不推薦你吃 但你一定要請你的朋友吃
推擠 韓食,angel lee,11 則評論 · 1 張相片,4 個月前,4 顆星,好吃😋貼心服務，很舒適的環境！
推擠 韓食,Erica Chang,在地嚮導 · 208 則評論 · 866 張相片,4 個月前,4 顆星,"太多人慕名而來
韓式食物還不錯
值得一試"
