store_name,rating_star,author,is_local_guide,review_cnt,photo_cnt,time_num,time_unit,content_clean
翁記泡沫廣場,5,鄭景紘,True,86,61,17, 小時,他們家的餐點價格實惠、份量也足夠。非常推薦😄 …
翁記泡沫廣場,4,劉明盈,False,9,2,1, 天,"適合跟朋友聊天聚會的好地方
食物份量偏少，但烏龍豆乾好吃～
珍奶是古早味"
翁記泡沫廣場,3,emina chen,True,11,6,2, 天,"傳說中的泡沫紅茶老店
原來就在一中街附近欸
話說以前曾經經過而已 …"
翁記泡沫廣場,1,徐安迪,True,62,8,4, 天,"漲價漲這麼兇也就罷了
開發票還愛開不開  不問就不開
是想被查是不是"
翁記泡沫廣場,5,郭巧容,True,32,31,5, 天,這是我們老台中人懷念的老味道帶朋友去吃他讚不絕口因為他是豆乾王他說無與倫比的好吃給一百分
翁記泡沫廣場,1,林喬芯,True,61,15,6, 天,好爛 薛店 東西不好吃
翁記泡沫廣場,3,Wels Liu,True,33,14,1, 週,評價餐飲
翁記泡沫廣場,5,陳柏諺,True,368,4076,1, 週,"從小看到大
今天終於第一次來啦
真的超棒耶 …"
翁記泡沫廣場,5,高偉智,True,84,294,1, 週,對煙味敏感，門口座椅區抽煙的客人煙味直接飄進來全店，似乎沒有躲藏的地方。大門開著的，裡面外面似乎沒有隔開的意義了
翁記泡沫廣場,4,Clint Chen,True,167,225,2, 週,與朋友聚會好地方，小食很開胃，個人喜歡白蘭地紅茶與芬蘭果汁。
翁記泡沫廣場,1,陳維連,True,7,41,2, 週,外帶ㄧ塊黑豆干70元、被搶劫的感覺
翁記泡沫廣場,5,謝小寶,False,10,3,2, 週,
翁記泡沫廣場,3,蕭宗慶,True,5,0,2, 週,"在地老店,餐點多,味道好,燈光美,氣氛佳,若不要漏開發票逃漏稅的話會更好"
翁記泡沫廣場,1,周羿帆,False,3,0,2, 週,小孩想要睡覺，讓他趴下來，服務人員過來告知這裡不能睡覺，不太懂這個規定
翁記泡沫廣場,1,小藍,True,14,1,3, 週,物價上漲可理解 房租漲價可理解  但是這次真的差很多  炒飯份量比路邊攤還少 味道也沒好到哪裡 還不如買路邊攤回家吃  不會再來 反正在貴的店都有人會來 那我寧可選 春水堂吧。翁只剩豆干 厚片 能吃了！
翁記泡沫廣場,5,鄭喻文,False,6,0,3, 週,
翁記泡沫廣場,1,V約翰之神,True,14,1,3, 週,太貴
翁記泡沫廣場,4,Sarah Chiang,True,38,0,3, 週,
翁記泡沫廣場,5,Bryan Chen,True,174,1245,3, 週,懷念的好地方，豆乾超好吃
翁記泡沫廣場,2,Rou Chen,True,58,37,3, 週,"食物好吃
一樣的味道
現在到底有開發票還是沒開發票？ …"
翁記泡沫廣場,5,Liang LingLing,True,6,2,4, 週,
翁記泡沫廣場,4,Mr.Q,True,194,648,4, 週,記憶中的忘記豆乾最好吃
翁記泡沫廣場,2,LiJyun Chen,True,175,184,1, 個月,"好貴。
一點心70元、飲料也差不多價位，而且份量都不多。
兩個人吃兩杯茶四樣點心440。"
翁記泡沫廣場,4,Ivy Huang,True,373,1410,1, 個月,"這吃的應該是時代的眼淚吧！
可能我剛好嘴破所以吃豆乾被辣到了
但是芬蘭果汁很好喝～ …"
翁記泡沫廣場,5,伊宇嫣,False,3,1,1, 個月,
翁記泡沫廣場,5,李佳和,True,25,16,1, 個月,很傳統，飲料很不錯，辣味豆乾入味也夠辣。惟價格稍高，但仍值得一試
翁記泡沫廣場,1,金力,False,2,0,1, 個月,老店賺飽了 態度有夠差  吃的也ㄧ般般宵張什麼
翁記泡沫廣場,4,施冠宇,True,37,12,1, 個月,
翁記泡沫廣場,5,H S,True,52,50,1, 個月,烏龍豆干好好吃
翁記泡沫廣場,4,Archie Hsiao (阿奇),True,37,16,1, 個月,喜歡跟朋友一起去的地方，吃點心喝茶豆干必點👍 …
翁記泡沫廣場,5,mikayla chang,True,68,20,1, 個月,"平常不喜歡吃豆乾
但這家辣烏龍豆乾無敵
一個人可以吃三個"
翁記泡沫廣場,5,ShiYu Wang,True,464,1225,1, 個月,"豆干不能錯過
不過辣度很高
不是吃很辣的人可以考慮微辣就好"
翁記泡沫廣場,5,蕭佳,False,16,0,1, 個月,台中老字號茶藝館！飲料好喝又便宜，餐點豐富也便宜，來這裡聊天、消磨時間超棒的！心情超放鬆！鄰近又有停車場超方便😃 …
翁記泡沫廣場,4,周慧雅,False,14,0,1, 個月,感覺上還是喜歡二十幾年前在路邊暗暗微亮燈光的翁記，覺得現在都翁紀尤其是泡沫红茶味有點變了豆乾也沒有像以前那麼辣了還是喜歡以前的感覺。
翁記泡沫廣場,3,Joy,True,367,1480,1, 個月,來吃懷念的味道，茶點都還可以，但套餐的餐點真的很不推薦，太隨便的料理了、吃過最難吃的宮保雞丁套餐、超雷，應該不會再訪吧
翁記泡沫廣場,4,sueann,True,12,381,1, 個月,
翁記泡沫廣場,5,heng heng,True,63,21,1, 個月,我覺得挺好吃的欸
翁記泡沫廣場,4,張原逢,True,183,28,1, 個月,回味以前讀書時的時光，播影片沒了，也不能打牌，限時約兩小時
翁記泡沫廣場,2,烏拉那拉如懿,True,67,12,1, 個月,青椒牛肉炒飯還行，份量還好，態度隨性，沒到很好但也還好，但給人的感覺隨便，下次換家吃
翁記泡沫廣場,2,23爺,False,2,0,1, 個月,
翁記泡沫廣場,5,陳俊樺（陳俊瑋）,True,326,677,2, 個月,三歲吃到現在
翁記泡沫廣場,4,Andrew Chang,True,435,3798,2, 個月,"很有老店的味道，連收銀的都是老大姐，很有人情味他沒有說錯直接跟我說好久不見，我還真的是大約30幾年沒去了，珍珠奶茶好喝豆干也ok但是價格還是不便宜啦,但是比起春水堂還是便宜些，不能攀比！"
翁記泡沫廣場,5,Danielle Lai,False,2,0,2, 個月,"每次到台中，一定要去吃的泡沫紅茶店。
烏龍豆乾真的太絕了，現場叫了兩份，另外還打包了六份回台北"
翁記泡沫廣場,5,姚治源（台中房多多）,True,8,8,2, 個月,回味年輕時的泡沫紅茶，不過生意好像沒很好，餐點味道好像跟記憶中的不一樣了
翁記泡沫廣場,1,69 Money_,False,9,1,2, 個月,菜裡有毛
翁記泡沫廣場,5,胡翠吟,True,54,60,2, 個月,
翁記泡沫廣場,5,李李,True,164,206,2, 個月,上餐速度快，適合下班閒聊吃飯的好地方
翁記泡沫廣場,3,S晨,True,16,1,2, 個月,"豆乾很好吃
剛剛外帶的的奶綠 下面全部都是茶葉🙃 …"
翁記泡沫廣場,5,Tony Lin,True,711,430,2, 個月,超級當地風格的咖啡館，招牌燉豆腐一定要試試。老派的飲料菜單和奶奶的廚房。
翁記泡沫廣場,1,小華,True,13,4,2, 個月,消費貴 服務態度差 一次店
翁記泡沫廣場,4,黃詩詩,True,63,220,2, 個月,
翁記泡沫廣場,1,聖母瑪麗亞,False,6,0,2, 個月,真普
翁記泡沫廣場,1,楊曜宇,False,2,0,2, 個月,不能睡覺是三小
翁記泡沫廣場,5,angie,True,61,153,2, 個月,烏龍豆干十分入味.蒜味及辣味都恰到好處.胚芽奶茶的胚芽用料實在.喝一口都有滿滿的胚芽.下次會再訪的～
翁記泡沫廣場,4,Cecily Huang,True,46,6,2, 個月,"東西份量小，但生意很好！！
麻辣乾麵超辣（因為我喜歡吃麻辣口感，但這家的是辛辣，大概接近中辣了）
珍珠奶茶蠻古早味的，好喝
薯條跟芋丸也好吃"
翁記泡沫廣場,5,陳香蘭,False,11,6,2, 個月,
翁記泡沫廣場,5,Vanessa Liu,True,527,1970,3, 個月,辣烏龍豆乾滿滿的辣椒、蔥、九層塔，大杯珍奶，愛了30年的好味道👅 …
翁記泡沫廣場,5,Liz Lin,True,879,38,3, 個月,推從小吃到大的辣豆干$70 一份不夠要兩份 無糖小杯珍綠
翁記泡沫廣場,1,八嘎,False,3,0,3, 個月,"這樣吧，推薦各位大家去第二市場吃比較不會來留評論，花了210吃一個套餐結果端上來的我以為是人家吃剩的。
茶餐廳可以做得像西餐廳其實蠻不簡單，佩服老闆及老闆娘，這麼有巧思。
一餐花了500結果感覺像去吃路邊攤，希望台中可以都是這種店家，這樣窮的越窮富的越富，真會做生意。"
翁記泡沫廣場,3,Ph Lui,True,58,4,3, 個月,"豆乾份量變少，其他的點心也是變很貴，價格上漲很多
不是平替版的春水堂。但是服務跟環境還有氛圍，都很簡陋"
翁記泡沫廣場,4,MBTT,False,8,0,3, 個月,
翁記泡沫廣場,4,Karen Lien,True,1082,7211,3, 個月,我的出生年份開始發跡的泡沫紅茶店，生意很好，出餐很快，低消費一個人一百元也是很便宜！
翁記泡沫廣場,5,吳瑞勳 班森身心養護師,True,58,137,3, 個月,
翁記泡沫廣場,4,劉苓蓁,True,21,26,3, 個月,"林阿辰推薦的店ヽ(*´з｀*)ノ
烏龍豆干和珍奶必點
跟朋友吃飯很好聊天的地方嘻"
翁記泡沫廣場,1,林庭瑜,False,2,0,3, 個月,態度有夠差臉有夠臭
翁記泡沫廣場,5,財神爺,True,21,25,3, 個月,"從小吃到大，來台中必吃的😎
豆干辣辣真的好吃😍😍😍
推薦大家來吃😎😎😎 …"
翁記泡沫廣場,5,小樂,True,56,626,3, 個月,
翁記泡沫廣場,2,MrDesperado911,True,91,24,3, 個月,還在喝飲料就急著收餐具，這不是很好的服務態度
翁記泡沫廣場,5,徐徐如生,True,4,59,4, 個月,
翁記泡沫廣場,5,Danny Wang,True,383,7973,4, 個月,從學生時代就常來光顧的地方，吃的不只是餐點，還有滿滿的青春回憶！
翁記泡沫廣場,1,東島毛仔,False,7,4,4, 個月,外帶餐點，在門口打開看內容物而已，一個老店員馬上出來驅趕說：去外面邊走邊吃，不能在店裡的門口吃，因為環保局的人會來驅趕，我是買本店的東西，不是外帶外面餐點，一次店！
翁記泡沫廣場,2,ZIJUNG TUNG,True,91,138,4, 個月,"謝謝店員用很差的態度加比手畫腳 提醒
讓原本會帶走外食垃圾的我
可以把垃圾留在店裡"
翁記泡沫廣場,5,陳政南,False,2,0,4, 個月,經典的泡沫紅茶店，豆干真的是必吃，又辣又香
翁記泡沫廣場,3,Ray Chen,True,11,462,4, 個月,
翁記泡沫廣場,2,許秋琴,True,21,4,4, 個月,CP值不高，東西還好
翁記泡沫廣場,1,Niko,True,73,388,4, 個月,"門口營業時間寫到晚上12點半, 到了12點旁邊的空桌椅子全部都被立起來，12點5分兩側鐵門直接拉下來，加上十幾個員工們眼神直盯著客人看。餐點售價偏高份量少，員工送餐態度不佳。建議以後營業時間寫12點關門就好!"
翁記泡沫廣場,4,小劉,True,1286,2386,4, 個月,"滷味、炒飯等都不錯吃，可惜價位好像隨著裝潢及菜單的更新變較高價，對老台中人可能吃的是一種回憶🤔
二訪：每次來必點米血、豆干、炒飯👍 …"
翁記泡沫廣場,4,Lucy Su,True,261,1717,4, 個月,"翁記源自1983年，是我們學生時代很受歡迎的茶館；今天朋友和我逛累了也來這歇腳， 紅茶好喝，辣烏龍豆干和米血糕也是我們愛吃的，喜歡厚片的也推薦點一份吃吃看。 不抽菸的建議坐裡面喔。
因為坐戶外的，常常有人抽煙。"
翁記泡沫廣場,1,融,True,18,14,4, 個月,
翁記泡沫廣場,5,andy hsieh,True,154,1047,4, 個月,超過30年的好味道，好吃
翁記泡沫廣場,1,Yz,False,19,13,4, 個月,"這樣一杯珍珠奶茶（奶精）外帶130
真的很普
不如喝春水堂 …"
翁記泡沫廣場,3,Lotus Hung,True,89,221,4, 個月,"大概有20年沒來過了，物換星移。
就是來吃個回憶，用餐限兩小時，時間到了服務員會很有技巧的來收碗盤，順帶說用餐時間到了還有要加點嗎？！
甜不辣的口感超越麻辣豆乾了！"
翁記泡沫廣場,1,陳妙蟬,True,21,18,5, 個月,"禮拜三消費，與朋友各點了飲料加一盤豆乾！
以前的石榴綠茶味道很剛好，現在的石榴綠茶真的淡到不行，小小一杯要75元，物價上漲能體諒，但應該要有的品質要維護，很可惜無法再回味以前的味道。服務員的態度真的要再加強，無意發現店員口氣不佳又轉頭翻白眼，真的降低老店的價值！"
翁記泡沫廣場,5,Hank Yu,True,136,521,5, 個月,開了很久的老牌泡沫紅茶店，從小吃到大的招牌烏龍豆干依舊是No.1
翁記泡沫廣場,5,李岱容,False,7,0,5, 個月,
翁記泡沫廣場,3,吳珮君,False,9,1,5, 個月,"一間老字號的茶坊，一段時間未來，餐點依舊，只是…，已不能悠慢的好好享受茶點，閱讀喜愛的書籍，藉此放鬆一下。

不知何時，店內用餐限定2小時。 …"
翁記泡沫廣場,3,郭湘湘,True,71,565,5, 個月,已經不是記憶中的味道了......
翁記泡沫廣場,1,Michelle,True,35,20,5, 個月,"喝了35年今天的珍珠奶茶味道變了….失望！
依然不開發票！？沒在怕的！？"
翁記泡沫廣場,5,Mayo TSAI,True,36,15,5, 個月,
翁記泡沫廣場,5,Alex “Alex” Sung,True,16,3,5, 個月,老臺中的老味道
翁記泡沫廣場,5,林俐伶,False,7,2,5, 個月,"辣豆乾.珍珠奶茶🧋.必吃.推推
頭家嬤人超好的👍非常親切可愛😍 …"
翁記泡沫廣場,5,高儷瑜,True,26,236,5, 個月,
翁記泡沫廣場,1,kimo drum,True,31,0,5, 個月,"烏龍豆干的大辣回不去了……
以前真的又辣又好吃 從35開始吃
之前去不僅不能點大辣 味道也比之前淡也沒入味
真的謝了 以前美好的回憶"
翁記泡沫廣場,4,黃筱喬,True,19,20,5, 個月,
翁記泡沫廣場,1,Livia C,True,14,2,5, 個月,作為遊客在這家餐廳的經歷很糟糕。  這是我第一次來wengji，我進來要給我的孩子買一張嬰兒椅，但服務小姐讓我把椅子搬到座位上，然後自己把它放在椅子上，儘管很明顯我已經懷孕了，還帶著一個孩子。不適合嬰兒/幼兒的環境
翁記泡沫廣場,4,梁家菁,True,124,0,5, 個月,"多種飲料是五六年級才有的古早味
豆乾小菜都不錯"
翁記泡沫廣場,1,莎莎,True,495,374,5, 個月,因為烏龍豆乾再訪N次，此次來的感覺，變很貴，餐點大退步，味道整個走針，不會再訪。
翁記泡沫廣場,5,吳宣鋒,True,8,10,5, 個月,
翁記泡沫廣場,4,Queeny Lee,True,93,674,5, 個月,這家店在幾十年前生意就很好了，尤其豆乾更是讓人難忘，沒想到現在生意仍很好，雖然現在豆乾辣度選擇很小，沒有大辣的選項，怎麼要求都無法辦到，且味道也比心目中的期待有落差，但能吃到當年的記憶很高興。
翁記泡沫廣場,5,Eat Chang,True,476,1597,5, 個月,"老字號的品牌
飲料真心“沒有踩雷的！！”
飲料風味真的非常好！！ …"
翁記泡沫廣場,1,Jessie,False,10,4,5, 個月,
翁記泡沫廣場,1,mustang,True,39,5,5, 個月,"服務態度極差
用餐限時兩個小時
還不能帶自己的水真的是很棒的店家！？"
翁記泡沫廣場,4,Yuyu Hwang,False,8,5,5, 個月,
翁記泡沫廣場,4,Ping Yen,True,104,116,6, 個月,"食物份量不多，但還不錯吃，推薦烏龍豆乾（辣的）；炸甜不辣。
炸豆腐（不推，份量太少了啦）"
翁記泡沫廣場,1,uan k,False,8,1,6, 個月,
翁記泡沫廣場,4,Ed Lu,True,98,78,6, 個月,吃的就是個回憶。謝謝這麼多年的經營。さよなら。
翁記泡沫廣場,5,伯朗熊,True,30,2,6, 個月,
翁記泡沫廣場,3,Happy,True,448,32,6, 個月,"茶奌退步很多
都為了快速上桌
炸一下就起鍋 …"
翁記泡沫廣場,2,陳瑛斌,True,56,40,6, 個月,
翁記泡沫廣場,1,Ming,True,75,106,6, 個月,"餐點超貴，一個排骨飯210元‼️
量少Cp值超不推。"
翁記泡沫廣場,4,陳玥舞,True,61,94,6, 個月,"超推薦豆乾，一個人可以吃到2盤
然後飲料有時候好喝，但有時候味道有點不太一樣🤣🤣
一些茶點都可以 …"
翁記泡沫廣場,5,chiang edward,True,17,343,6, 個月,
翁記泡沫廣場,3,林芷儀,True,41,66,6, 個月,"東西是好吃的，但是非常貴，那蘿蔔糕一份70，我傻眼！再來炸雞排套餐，以外面便當的價格，精緻一點的，內容物大概也差不多是這樣，130塊錢好了，這邊賣210🙄。
適合來這邊喝飲料聊天、打發時間，用餐的話，個人不推薦。 …"
翁記泡沫廣場,3,Rou Hsiu,True,145,254,6, 個月,"沒給發票
洋蔥圈 6個70元？😵‍💫 …"
翁記泡沫廣場,5,藍偉誠,True,20,53,6, 個月,很好
翁記泡沫廣場,3,Joyce Tseng,True,68,88,6, 個月,幾年沒吃漲價，CP值下降很多，份量少價錢貴，例如一份薯條70(鹹酥雞店30的量)、雞絲麵破100沒有任何料，豆干飲料是唯一有保持水準的品項。
翁記泡沫廣場,5,劉金金,True,154,266,6, 個月,
翁記泡沫廣場,1,hao tu,False,2,2,7, 個月,東西沒很好吃，有點小貴，服務態度差
翁記泡沫廣場,1,林均翰,False,6,10,7, 個月,"我是不懂為什麼零錢不是錢，只有大鈔整數才要收？只是拿出零錢問一下能不能收，幾歲人了現場直接哇哇叫？
很特別的用餐體驗。"
翁記泡沫廣場,1,JhinYin Jhu (MsMiss蜜絲小姐),False,17,10,7, 個月,拿1元零錢支付，特別算好10元一排。總共支付40元，其他鈔票。遭到店員態度非常差的拒絕，說零錢不收。我問零錢不是現金嗎，為什麼不能收？店員說因為他用不到拒收，10元以上的才收。原來還有這種國家發行的貨幣可以拒收的。算是開眼界了。
翁記泡沫廣場,4,76A陳家芳,True,165,1533,7, 個月,獨家的辣豆干真的太好吃了~非常入味，加了九層塔一起吃非常對味，其他的飯類份量真的有大，炸物一般般~
翁記泡沫廣場,5,rder Mu,True,30,11,7, 個月,
翁記泡沫廣場,4,康亞甄,True,54,136,7, 個月,"豆乾漲價😮‍💨
半年來一次就漲10元了 …"
翁記泡沫廣場,3,Aa A,True,62,1860,7, 個月,
翁記泡沫廣場,4,shark long (龍蝦),True,107,298,7, 個月,"大約有60座，大部分在室內有冷氣吹
但是座位之間排得很緊湊，感覺很擠
不過整體來說還算舒適 …"
翁記泡沫廣場,1,Mike LEE,True,48,13,7, 個月,東西超難吃..超難喝..也不便宜
翁記泡沫廣場,4,愛河艾爾,True,91,2,7, 個月,
翁記泡沫廣場,5,陳世恆,True,101,1668,7, 個月,
翁記泡沫廣場,1,林暘,False,15,6,7, 個月,已告知提醒老闆娘要暫時離開座位，桌上餐點不要收，進來的時候發現都被收光跟老闆娘反應結果抱怨我們沒有在桌上放東西店員不知道，還跑去隔壁桌客人抱怨我們 態度有夠差 飲料才喝兩口夠明顯了吧
翁記泡沫廣場,1,yem chen,False,11,0,7, 個月,價格偏貴 不適合當正餐
翁記泡沫廣場,5,Jimmy Lin,True,59,275,7, 個月,"來 尋找 少年時代 懷舊的泡沫紅茶店文化
每樣都好喝 每一口都感動 回到20年前
招牌烏龍豆干 還不錯
其他 炸物 主食 普通"
翁記泡沫廣場,3,祖品蓁,False,5,1,7, 個月,
翁記泡沫廣場,5,Ariel Hua Liu,True,122,40,7, 個月,從小吃到大，好好吃，只是量越來越少🤣 …
翁記泡沫廣場,4,an an,True,78,787,7, 個月,"台中泡沫紅茶老店
辣味魯豆干，讚！"
翁記泡沫廣場,4,南屯金城武安東尼,True,65,1090,7, 個月,
翁記泡沫廣場,4,大陳,True,967,3225,7, 個月,老店老味道
翁記泡沫廣場,5,YY LL,True,508,0,7, 個月,"這是一家標準的普通餐廳。
那裡的環境沒有想像中的那麼髒。
詛咒率：0% …"
翁記泡沫廣場,3,ERIN WU,True,330,438,7, 個月,越來越貴
翁記泡沫廣場,4,Shih Kai Chen,False,8,0,7, 個月,豆乾好吃
翁記泡沫廣場,4,愛玩一姊,True,482,4842,7, 個月,"開車轉錯彎…看到了久違20年的招牌

不管多難停車….就是要進來吃一份 記憶中 的 豆干滋味 …"
翁記泡沫廣場,1,林育安,False,2,0,7, 個月,"Cp值有夠差 一個餐點210 份量極少 吃不飽
只有豆乾可以吃"
翁記泡沫廣場,4,peimei,False,21,1,7, 個月,"不能得罪櫃檯欸😂
不然微辣的辣椒會多到讓你懷疑人生 …"
翁記泡沫廣場,5,陳峻銘,True,18,17,7, 個月,
翁記泡沫廣場,1,Vib Shau,True,23,8,7, 個月,今天去吃 同行友人的餐都已經上了 唯獨我的飯沒來 去催了三次四次 店員只會說東西已經全部都上了 但是我已經付錢的飯沒來啊 SOP嚴重有問題 老闆要好好檢討並且處理一下這個狀況 這樣下去不是辦法啦
翁記泡沫廣場,2,卓昱廷,False,18,2,7, 個月,"東西是不錯吃，但小貴
但是…有一位女店員的態度有待加強（雖然不是對我） …"
翁記泡沫廣場,5,楊竣傑,True,30,1,8, 個月,餐點好吃，服務態度好。
翁記泡沫廣場,5,余柏賢,True,274,359,8, 個月,泡沫紅茶和茉香綠茶喝起來很順口好喝，茶點類烏龍豆干、炸甜不辣也不錯，但米血有加花生粉比較吃不慣，環境很好。
翁記泡沫廣場,5,劉至虔,True,0,0,8, 個月,
翁記泡沫廣場,4,Pinky Liu,True,317,4219,8, 個月,"食物不算好吃，雞絲麵偏少，不推
但豆干不錯。推
珍珠紅茶也蠻好喝，大杯很大，推 …"
翁記泡沫廣場,5,Aillie,True,417,286,8, 個月,常常漏開發票，物價上漲能理解，但漲價薯條份量越來越少，不合理啊
翁記泡沫廣場,5,老鼠mouse,True,58,137,8, 個月,"服務人員態度親切，男服務員對小Baby也很熱情🥰
茶點很好吃，珍奶還是記憶中的好味道❤️
和朋友聊天聚餐的好地方 …"
翁記泡沫廣場,5,Évelyne H,True,110,249,8, 個月,"推推他們家的辣味烏龍豆乾實在太太太好吃😋
辣椒很夠味又不會太辣，👍 …"
翁記泡沫廣場,1,初依時舞,False,4,1,8, 個月,份量少又貴，菜又是冷的
翁記泡沫廣場,4,Being Yuan Wu,True,34,79,8, 個月,食物有達到水準，價格較高，但氣氛不錯 類似阿Q
翁記泡沫廣場,1,棠棠,True,38,1,8, 個月,"以前的烏龍豆干有滿滿的九層塔、大蒜、蔥，辣椒末、和蒜頭，現在漲成一小份70,外帶回家打開一看，什麼配料都沒有，越來越貴卻越來越難吃，以後不會再光顧了。
店家能在台中屹立數十年天天高朋滿座，不就是靠著老顧客的支持與愛護嗎？相信數十年來已獲利滿滿，就算壓縮一點點利潤，給消費者傳統道地配料豐富的翁記豆干，也不為過吧？"
翁記泡沫廣場,1,林志偉,False,11,0,8, 個月,豆干越賣越貴但卻越來越難吃，沒什麼配料，豆干也沒入味，跟以前差很多。老闆從客人那裡賺那麼多錢，卻不知道要回饋客人，只想撈更多錢，真是奸商心態，以後不會再去了。
翁記泡沫廣場,5,* W,False,1,1,8, 個月,
翁記泡沫廣場,3,WEN KAI WU,False,14,1,8, 個月,
翁記泡沫廣場,5,吳庭毅,True,2,1199,8, 個月,
翁記泡沫廣場,1,Emma,True,85,83,8, 個月,"店面不能叫翁記
應該叫盤記才對
份量少又貴冷氣還不強這樣就算了
還不好吃！！！！！！！"
翁記泡沫廣場,5,林東毅,True,1293,4772,8, 個月,喝泡沫紅茶的地方，感受古早味，菜色普
翁記泡沫廣場,1,若欣,False,10,0,8, 個月,
翁記泡沫廣場,3,小熊Bear,True,108,85,8, 個月,"來一中逛街，順便來吃年輕時的回憶味道，東西不踩雷，不錯吃，但是價格真的算貴，份量又少，烏龍豆干70×2份，米血70,厚片70,雞絲麵（蛋+青菜）100，鮭魚炒飯180，紅茶大杯100，珍奶大杯130，說真的四個人來吃真的只是舔牙縫而已，久久一次是回味，不適合常來 🤣🤣🤣 …"
翁記泡沫廣場,4,1100EX CB,False,1,7,8, 個月,
翁記泡沫廣場,4,王魯魯,True,196,196,9, 個月,
翁記泡沫廣場,2,Michael Ho,True,329,3091,9, 個月,雖然說這裡本來就是聊天為主 但70塊的洋蔥圈只有6塊未免也太盤了吧…
翁記泡沫廣場,4,kunhau tsai,True,71,186,9, 個月,聽說是一家老店。豆干尤其出名。今天點了一份套餐再加點一份滷豆干。滷豆干調味香料很多，但有到好吃到值得推薦嗎？我個人覺得有經過時再嘗試就可以了。
翁記泡沫廣場,5,Kami Liao,True,18,9,9, 個月,
翁記泡沫廣場,3,コル小可露（小可露）,True,63,173,9, 個月,"帶寵物雖然可以做戶外，
但是戶外很熱，
只有完全沒風力的天扇， …"
翁記泡沫廣場,1,I-Hsin Chang,False,3,0,9, 個月,為了賣下個位置 一直催我們四人桌換座位 我們點了四杯飲料六個餐點 爛店以後不會再來了
翁記泡沫廣場,2,呂林建佑（Takislinian Yu）,True,46,1,9, 個月,環境有待加強
翁記泡沫廣場,4,Gloria,False,140,0,9, 個月,"聽說是開了很久的泡沫紅茶店，但身為台中人的我卻是第一次來。
餐點滿好吃的，但份量小，有點貴。
店內裝潢不錯，位置滿多的，聽說越晚人越多、越熱鬧！
營業時間：早11:30~凌晨00:30"
翁記泡沫廣場,1,松鼠（Rich）,False,15,1,9, 個月,服務人員態度超級傲慢 以後不會再去 花錢受罪 看服務員擺臉色給客戶
翁記泡沫廣場,1,陳喜葉,False,7,2,9, 個月,價位偏高、普通、不推也不合口味、超小杯以為是一杯裝，打開來發現只有裝6分滿的麵茶70元
翁記泡沫廣場,5,胡木蘭,True,407,208,9, 個月,豆乾必訪呀！香辣可口！
翁記泡沫廣場,3,Joye chang,True,55,46,9, 個月,很糟！吵雜，空間臨亂，東西退步！根本就是應付的餐點，大杯紅茶沒有詢問就給外帶杯，已經失去以前古早味的回憶了，不會在去了
翁記泡沫廣場,5,Wang Jui-Shen,True,121,1106,9, 個月,懷念的豆干，民國80幾年跟著爸媽坐在街頭吃豆乾喝珍奶真是一大享受，三不五時警察來，店家就趕緊收桌子。一切都是回憶啊！
翁記泡沫廣場,1,王小玲,False,10,0,9, 個月,二十年了常常去消費，就是覺得豆乾好吃今天一家三口消費800多，今天吃的很快20分鐘不到就吃完，一個歐巴桑來收碗，（是老闆娘嗎？不清楚總之太糟糕了），我家人說不好意思再坐一下聊聊天，結果歐巴桑說我客人很多不方便，臉也很臭就是趕客人的意思，在趕客前，豆乾很辣兒子大杯飲料喝完，想說倒杯白開水，年輕服務員說有，歐巴桑說沒有，哇⋯⋯消費800多沒有白開水沒關係，但還臉臭趕客超不舒服，真是無語，東西再好吃，服務不好再也不想光顧了。
翁記泡沫廣場,3,子鴻張,True,230,43,9, 個月,不是靠口味的店
翁記泡沫廣場,4,林小黑,True,2,0,9, 個月,
翁記泡沫廣場,5,張智偉,True,6,25,9, 個月,
翁記泡沫廣場,1,yu an Chao,False,7,0,9, 個月,
翁記泡沫廣場,3,林慶銘,True,681,7578,9, 個月,"空間頗大的泡沫紅茶店，
有各種小點口味不錯！
火鍋配料頗充實, 再搭配豆干心情佳,
辣度可自選，真是回味！"
翁記泡沫廣場,3,Day Day,True,489,105,9, 個月,現在的茶餐廳，價格貴，又吃不飽～
翁記泡沫廣場,5,德益數位,False,6,12,10, 個月,"許多不見的老味道
生意一樣好"
翁記泡沫廣場,5,曾惠君,True,349,371,10, 個月,老店～東西一樣好吃
翁記泡沫廣場,5,Zhang Jing-fen,True,10,58,10, 個月,就是在吃回憶 聊天 輕鬆自在的空間 豆乾依舊好吃
翁記泡沫廣場,3,廖之綺,True,87,47,10, 個月,
翁記泡沫廣場,5,藍蓝（LamLam）,True,53,88,10, 個月,
翁記泡沫廣場,2,閻諍,True,401,3037,10, 個月,"如果深夜嘴饞，
這間算是不錯的選擇。 …"
翁記泡沫廣場,5,Sharina Wei,True,174,604,10, 個月,"復古味十足的泡沫紅茶店，每道小點都可圈可點！
其中最喜歡烏龍豆乾，口感軟嫩鹹香入味，搭配泡沫紅茶和珍奶，真是回味！
甜不辣不同於一般鹽酥雞那種，而是介於黑輪和魚板之間，較為厚實，外酥內Q。
整桌滿滿，邊聊邊吃，超級滿足！"
