餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容
全壘打牛排武聖店,莊程皓,324 則評論 · 207 張相片,2 週前,4 顆星,"牛排中規中矩
不過濃湯真的不錯喝，加上胡椒更讚了
內用位置蠻多的不用擔心沒位置"
全壘打牛排武聖店,王有沁,8 則評論 · 1 張相片,1 個月前,1 顆星,"爛店，員工
素質差"
全壘打牛排武聖店,洪柏銘,9 則評論 · 7 張相片,1 個月前,1 顆星,"我在貴店用餐，雞排、雞腿排肉吃起來不錯，但是直接在客人面前抽菸
我跟我女友臉上都是你的煙味
紅茶也有一股酸味，以後不會再來了"
全壘打牛排武聖店,gn Lee,在地嚮導 · 37 則評論 · 10 張相片,1 個月前,5 顆星,"口味尚可 一份80元有蛋有濃湯有餐包還要被抽手續費
原本以為送來會是小的那種便當盒 結果那個麵量夠我吃兩餐沒問題 食量小的說不定還能分三餐🥲"
全壘打牛排武聖店,羅婷萱,在地嚮導 · 23 則評論 · 9 張相片,2 個月前,1 顆星,"餐點需要花時間等待，因為隔壁桌(比我們晚來的)跟店員反應等了很久了，結果就優先上他們的餐點，感受很差……

建議人潮多時，可以先跟客人告知餐點需等候"
全壘打牛排武聖店,Q毛ㄟ阿政,在地嚮導 · 24 則評論 · 2 張相片,2 個月前,1 顆星,"出餐超慢，還有比我晚來2桌的都快吃完了，我們的才來。

1片薄薄的組合肉+白麵+蛋=150$"
全壘打牛排武聖店,吳先逸,在地嚮導 · 151 則評論 · 371 張相片,2 個月前,1 顆星,"這個味道不是印象中的全壘打
黑胡椒不像黑胡椒
蘑菇不像蘑菇
白麵條就是白麵條
放在一起就是不好吃👎
只有濃湯可以喝而已
剩下的真的…
好失望"
全壘打牛排武聖店,希兒,在地嚮導 · 21 則評論,2 個月前,1 顆星,很忙餐點很慢就算了，比我晚來的客人都吃飽離開很久了，餐點還沒來，問了兩次都說在做了，最後等了四十幾分鐘等不下去打算走了才說已經做好了要上餐了，厚片豬排是重組肉，沒味道又難咬，非常難吃，過年吃飯吃的一肚子氣
全壘打牛排武聖店,Cher Yu,在地嚮導 · 114 則評論 · 10 張相片,2 個月前,1 顆星,
全壘打牛排武聖店,yan Yan,在地嚮導 · 118 則評論 · 49 張相片,3 個月前,1 顆星,"比我們晚來的都已經上了，還要上前去問才發現忘記做（？
以前來武聖就有看到這間，以往都是吃巧虎，想說今天來吃看看，第一次就有不好的感受…"
全壘打牛排武聖店,AP 張 (ABY),5 則評論,3 個月前,1 顆星,餐點很久就算了 蛋散掉還完全沒熟 鐵板也不熱 問老闆沒熟這樣怎麼吃？ 老闆說就這樣吃啊  還有蛋殼跟老闆反應後 又拿一顆煎到焦掉的 吃完肚子也很不舒服 離開時看到客人用餐完的餐具都放在水溝上 …不予置評
全壘打牛排武聖店,文凱,在地嚮導 · 44 則評論 · 8 張相片,4 個月前,1 顆星,
全壘打牛排武聖店,議寬,1 則評論,4 個月前,1 顆星,
全壘打牛排武聖店,222ff Xue,在地嚮導 · 35 則評論 · 19 張相片,4 個月前,1 顆星,"雖然說夜市牛排一份也才不到兩百，口味的部分就不多說什麼，但是鐵盤一送上來就是冷的真的很誇張，上面的蛋從開動前到用餐完畢後至少15分鐘過了，蛋還是如照片上（用餐完畢後拍的）一樣很明顯蛋白沒有熟，整個蛋就像水一樣真的不敢吃欸⋯
再說一次
鐵盤一送上來就是冷的 真的很誇張！！！！！
不奢望店家看到，但至少客人們 自己避雷‼️"
全壘打牛排武聖店,林致炫,2 則評論,4 個月前,5 顆星,很久之前就來過一次了，覺得服務態度沒有很好，今天晚上來特地點了一份店裡最貴的菲力牛排，5分熟度剛剛好，煎台師傅人服務態度也很好，跟以前差很多，一個人大概150～250就能吃飽了，下次還會再來。
全壘打牛排武聖店,YU CHIA,在地嚮導 · 52 則評論 · 57 張相片,4 個月前,1 顆星,出餐有夠慢等了30分鐘，比我們慢來的客人餐都吃完了都還沒有來，實在有夠誇張。也沒來解釋什麼都沒有就算了，我還期待品質能多好….結果！蛋沒熟、麵沒醬！鐵板還有水殘留！活這麼久第一次吃到這麼難吃的雞腿排！不要被人潮騙了！看看評論再來考慮要不要吃！
全壘打牛排武聖店,黃偉銘,在地嚮導 · 194 則評論 · 138 張相片,4 個月前,4 顆星,CP值尚可的牛排店
全壘打牛排武聖店,林道火燒厝,12 則評論 · 2 張相片,5 個月前,1 顆星,第一次在夜市吃到這麼雷的牛排，點餐過了30分鐘想說怎麼都還沒上，詢問發現還沒做，餐點來了鐵板都沒有吱吱響明顯就是冷掉了，180元的無骨牛小排就是兩片又薄又硬的肉，跟130元的牛排吃起來一樣，笑死。果然3.3顆星是真的！
全壘打牛排武聖店,陳建宏,4 則評論 · 1 張相片,5 個月前,1 顆星,
全壘打牛排武聖店,廖牧花,1 則評論,5 個月前,1 顆星,
全壘打牛排武聖店,塵埃lkk值,6 則評論,5 個月前,1 顆星,等了超久詢問才發現忘記做有夠傻眼～
全壘打牛排武聖店,林杰勳,在地嚮導 · 14 則評論 · 4 張相片,6 個月前,1 顆星,
全壘打牛排武聖店,Antony C.,"在地嚮導 · 603 則評論 · 5,660 張相片",6 個月前,1 顆星,我住附近二年多了，走路三分鐘可以到，武聖夜市也算每週必逛，但我很少吃夜市的這種牛排豬排店，今天想說給他個機會，首次光顧，哎呀一吃不得了，google嚮導經營這麼久以來，我很少在google上給餐廳三星以下的，不信可以看我個人紀錄，九星嚮導不會亂評，，麵條就是清水燙熟，雞腿排就是煎到熟，根本沒味道，厲害的是綜合醬，也吃不出是甜的是鹹，還以為我味覺喪失？喝了杯死甜的紅茶才確認不是我味覺問題，總得來說不算好吃，不是在享受夜市美食，$150我寧願去買其他小吃湊一湊果腹
全壘打牛排武聖店,楊景文,8 則評論,8 個月前,1 顆星,本人於8/6 19:05外帶牛排然後加麵，外帶後回來明明要求蘑菇醬 開啟連個醬都沒有 是要怎麼吃啦
全壘打牛排武聖店,Lucas,"在地嚮導 · 43 則評論 · 8,249 張相片",8 個月前,4 顆星,
全壘打牛排武聖店,Lucas KUO,"在地嚮導 · 53 則評論 · 10,383 張相片",8 個月前,4 顆星,
全壘打牛排武聖店,Ee庫內,1 則評論 · 1 張相片,9 個月前,1 顆星,歡迎大家來吃，衛生超級好，食物絕對沒有科技與狠活，服務態度很好，等40分鐘就可以等到你的餐點了，我個人覺得非常快，我點的是雞排，推薦大家試試
全壘打牛排武聖店,高,4 則評論 · 1 張相片,9 個月前,1 顆星,
全壘打牛排武聖店,Joanna M,在地嚮導 · 317 則評論 · 630 張相片,10 個月前,4 顆星,假日人潮真的非常多 記得在門口先喊幾位 有濃湯跟紅茶自取喝到飽 牛排130也合理
全壘打牛排武聖店,鄭立謙,5 則評論,10 個月前,5 顆星,讚
全壘打牛排武聖店,1974年第一次在東南亞打自由搏擊,在地嚮導 · 48 則評論 · 120 張相片,10 個月前,5 顆星,好吃
全壘打牛排武聖店,7 7,6 則評論 · 1 張相片,11 個月前,1 顆星,"昨天打電話去點了一個豬排三個牛排外帶自取
我說我兩個牛排一個豬排， 麵換飯！
店員還有跟我複誦一次！
結果拿完回來打開看！只有豬排有換飯
其他兩個牛排內容物只有：兩顆蛋、肉、醬汁！啊飯呢？？？？？ 肉還有很重的油耗味

原本要吃別間，但是想說你們這間可以換飯所以選擇吃！結果傻眼🙄
一次店！"
全壘打牛排武聖店,張若蘭,在地嚮導 · 93 則評論 · 20 張相片,11 個月前,4 顆星,
全壘打牛排武聖店,柑仔店,3 則評論 · 2 張相片,11 個月前,1 顆星,"逛夜市看到的牛排店，，一吃才知道是大雷區！

豬肉排（片）又乾又柴。

雞腿排 又乾又柴。

列為 “美食黑名單”"
全壘打牛排武聖店,漫（慢人）,145 則評論 · 556 張相片,1 年前,2 顆星,"這個雞排又乾又柴
少數能被我記得吃起來如何的雞排
還有就是都吃完要離場了
玉米濃湯依舊空鍋"
全壘打牛排武聖店,柯居福,在地嚮導 · 23 則評論 · 74 張相片,1 年前,5 顆星,好吃，可免費加麵，玉米濃湯，跟飲料都吃到飽
全壘打牛排武聖店,廖紫妘,9 則評論 · 3 張相片,1 年前,1 顆星,現在用重組肉都不演了，成本這麼低，醬料味道也很淡，第一次吃到這麼不好吃的夜市牛排跟鐵板麵🫠 濃湯還可以😌
全壘打牛排武聖店,Alice baby,2 則評論,1 年前,1 顆星,餐點遲遲沒出詢問兩次，反被嗆為什麼客人自己沒提醒？！
全壘打牛排武聖店,Octavia Hung,11 則評論 · 5 張相片,1 年前,1 顆星,"等20分鐘，桌子是斜的，鐵板麵上桌有兩條在桌上，說一聲不好意思就走了！？
辛苦了☺️"
全壘打牛排武聖店,李承漢,7 則評論,1 年前,5 顆星,
全壘打牛排武聖店,比比,在地嚮導 · 16 則評論 · 5 張相片,1 年前,1 顆星,"在武聖夜市煎牛排那個胖胖的男生（下嘴唇有痣）
態度極差 滿嘴髒話 還時不時對旁邊點餐的阿姨說
是不是耳聾？ …"
全壘打牛排武聖店,ting lin,7 則評論,1 年前,1 顆星,餐點不錯，夜市有些服務人員真的不行，避免孩子會抓鐵盤去推倒桌上物品，送餐人員過來將桌上衛生紙放到還有餐點的餐盤上，是否有在趕客人的意思？
全壘打牛排武聖店,bm062058,12 則評論 · 2 張相片,1 年前,5 顆星,
全壘打牛排武聖店,shao yu tsai,在地嚮導 · 19 則評論 · 1 張相片,1 年前,1 顆星,"這家是我這輩子吃過原味雞腿排最難吃的一家(我中午去吃的),中午時段完全沒人,肉質硬,雞皮沒味道,沒人還可以等超久厲害,綜合醬完全沒昧道,我要一直加番茄醬才吃得下去,跟花園夜市有的比 …"
全壘打牛排武聖店,楊過,,1 年前,4 顆星,
全壘打牛排武聖店,jimmy陳志明,2 則評論,1 年前,1 顆星,牛排難吃的要死，肉都是筋，醬汁難吃，肉還沒有熟
全壘打牛排武聖店,黃睿誠,3 則評論 · 1 張相片,1 年前,1 顆星,位子偏外面走道！而且其它靠外側位子都沒有坐人！所以提出換位要求！有被換位後！一位穿白色上衣女服務員問我們四位能否移動至原本那個位子！告知她因為外側太接近走道深怕被撞到或影響他人行進！結果女士直接當著我們的面來一個大白眼！這態度！我真只能給您一顆！光這個白眼！食物如何都不重要了！
全壘打牛排武聖店,Vivian Cheng,在地嚮導 · 16 則評論 · 7 張相片,1 年前,3 顆星,叫了外送  東西明顯變少  也沒有以前好吃  有點失望🫠 …
全壘打牛排武聖店,李薇76,3 則評論,1 年前,1 顆星,金架洗五告拍甲
全壘打牛排武聖店,- YEN,在地嚮導 · 34 則評論 · 4 張相片,1 年前,1 顆星,
全壘打牛排武聖店,愛吃的豬豬,117 則評論 · 377 張相片,1 年前,5 顆星,豬排 玉米濃湯跟紅茶好喝 環境衛生 餐包好吃
全壘打牛排武聖店,華家華,在地嚮導 · 43 則評論 · 16 張相片,1 年前,5 顆星,
全壘打牛排武聖店,洪璿皓,在地嚮導 · 43 則評論 · 34 張相片,1 年前,4 顆星,
全壘打牛排武聖店,黃距融,在地嚮導 · 127 則評論 · 132 張相片,1 年前,5 顆星,
全壘打牛排武聖店,Venishel numsik Isopenisa philonedon mukeirw,3 則評論,1 年前,5 顆星,
全壘打牛排武聖店,八豆么,在地嚮導 · 241 則評論 · 227 張相片,1 年前,3 顆星,還ok啦！
全壘打牛排武聖店,林昌為,"在地嚮導 · 690 則評論 · 3,014 張相片",2 年前,3 顆星,普通
全壘打牛排武聖店,啟德,在地嚮導 · 24 則評論 · 8 張相片,2 年前,4 顆星,
全壘打牛排武聖店,綸綸,14 則評論 · 2 張相片,2 年前,1 顆星,等超級久的，工作人員都沒戴口罩，心情無敵糟
全壘打牛排武聖店,d fs,在地嚮導 · 21 則評論 · 4 張相片,2 年前,1 顆星,兩個字 超難吃
全壘打牛排武聖店,宇月まりな,在地嚮導 · 87 則評論 · 12 張相片,2 年前,1 顆星,"排餐的醬偏少，吃起來都偏乾，不好吃。
店員於店門口抽煙，店內都是煙味，臭。"
全壘打牛排武聖店,少廷,3 則評論,2 年前,1 顆星,非常難吃
全壘打牛排武聖店,Lucas Kuo,"在地嚮導 · 5 則評論 · 1,984 張相片",2 年前,4 顆星,
全壘打牛排武聖店,Lucas Kuo,"在地嚮導 · 28 則評論 · 2,496 張相片",2 年前,4 顆星,
全壘打牛排武聖店,雪人,在地嚮導 · 15 則評論 · 2 張相片,2 年前,4 顆星,
全壘打牛排武聖店,黑米江,在地嚮導 · 121 則評論 · 44 張相片,2 年前,5 顆星,我覺得雞腿很好吃耶！餐包也好吃，每次都會再加點！濃湯也好喝！而且他們都很有禮貌！
全壘打牛排武聖店,SH. S,在地嚮導 · 119 則評論 · 19 張相片,2 年前,1 顆星,難吃態度也差，由其是站夜市外面攬客的阿桑，臉超臭💩，難怪評價如此，應該態度佔一半 …
全壘打牛排武聖店,Carrie Yang,10 則評論 · 1 張相片,2 年前,1 顆星,備餐人員（煎肉排者），完全沒帶口罩（不是口罩拉下的那種），看了害怕！
全壘打牛排武聖店,黃金生,在地嚮導 · 64 則評論 · 457 張相片,2 年前,4 顆星,
全壘打牛排武聖店,蔡暘展,在地嚮導 · 155 則評論 · 126 張相片,2 年前,4 顆星,刀具是自助拿取。牛排好吃有豬肉有雞肉的，玉米濃湯、柳橙汁、紅茶可喝還有夾心麵包。環境整潔清新
全壘打牛排武聖店,Avente Yang,"在地嚮導 · 49 則評論 · 1,530 張相片",2 年前,4 顆星,
全壘打牛排武聖店,張雅惠,在地嚮導 · 214 則評論 · 18 張相片,2 年前,4 顆星,平價好吃，用料實在
全壘打牛排武聖店,林佳君,5 則評論,2 年前,2 顆星,味道可以接受～但無法接受的是店員沒人戴口罩（只有一人有戴，但是是拉到下巴），準備餐食過程中店員大家你一來我一句，如果天氣熱又悶，建議可用餐飲用的塑膠透明口罩～觀感也較衛生🙏🏻 …
全壘打牛排武聖店,on Yan,6 則評論,2 年前,1 顆星,340的菲力牛排跟金門牛肉乾一樣好吃欸
全壘打牛排武聖店,YK Liao,在地嚮導 · 86 則評論 · 29 張相片,2 年前,1 顆星,吃過最普通的鐵板麵
全壘打牛排武聖店,White,在地嚮導 · 61 則評論 · 38 張相片,2 年前,5 顆星,"感謝老闆貼心
餐點好好吃
使用熊貓訂餐
店家很貼心，把肉切成一口大小
真大心！"
全壘打牛排武聖店,Jou Kang,3 則評論 · 1 張相片,3 年前,5 顆星,"環境乾凈
有空調
價格合理"
全壘打牛排武聖店,張文燕,2 則評論,3 年前,1 顆星,
全壘打牛排武聖店,陳宏益,在地嚮導 · 69 則評論 · 408 張相片,3 年前,3 顆星,
全壘打牛排武聖店,尤信凱,在地嚮導 · 2 則評論,3 年前,5 顆星,
全壘打牛排武聖店,葉淑玲,"在地嚮導 · 1 則評論 · 1,812 張相片",3 年前,3 顆星,
全壘打牛排武聖店,LUCAS KUO,"在地嚮導 · 57 則評論 · 8,769 張相片",3 年前,4 顆星,
全壘打牛排武聖店,詹姆士,在地嚮導 · 176 則評論 · 127 張相片,3 年前,4 顆星,口味不錯，老闆很客氣
全壘打牛排武聖店,Hannah haung,在地嚮導 · 15 則評論 · 22 張相片,3 年前,5 顆星,"叫熊貓外送，送到安南區
雞腿排的皮還很脆，好吃耶
看評價很兩極，本來還不敢點餐，幸好有叫來吃看看，覺得品質很不錯啊！
只是蘑菇醬有點偏鹹，如果可以改善就更好了！"
全壘打牛排武聖店,劉榮霖,在地嚮導 · 48 則評論 · 270 張相片,3 年前,4 顆星,
全壘打牛排武聖店,Hsiumin Chuang (Vicky),在地嚮導 · 50 則評論 · 65 張相片,3 年前,5 顆星,
全壘打牛排武聖店,陳冠仁,5 則評論,3 年前,5 顆星,
全壘打牛排武聖店,Duck chen,在地嚮導 · 104 則評論 · 780 張相片,3 年前,5 顆星,店內乾淨，玉米濃湯極佳，肉質不會太硬，價格便宜，CP 值優
全壘打牛排武聖店,柑仔皮,12 則評論 · 3 張相片,3 年前,5 顆星,點了原味雞腿排加麵，裡面邊吃排餐邊吹冷氣就是舒服，給五星。
全壘打牛排武聖店,李菁玥,在地嚮導 · 64 則評論 · 114 張相片,3 年前,5 顆星,麵很多 食量大的可以來吃吃看 😁 老闆人很好 …
全壘打牛排武聖店,C.W LEE,在地嚮導 · 185 則評論,3 年前,3 顆星,
全壘打牛排武聖店,Ting Po,在地嚮導 · 21 則評論 · 11 張相片,3 年前,5 顆星,"東西是好吃 也很常去
只不過有一次吃到鐵絲就是了"
全壘打牛排武聖店,Chia-chen WU,在地嚮導 · 66 則評論 · 188 張相片,3 年前,5 顆星,"雖然因為疫情關係沒辦法現場吃，不過店員很主動的詢問要不要裝濃湯，還算不錯👌🏻
另外沙郎牛排有筋還不錯吃！麵的份量也很足夠！濃湯真的很濃湯的味道，很喜歡！CP不錯👍🏻👍🏻👍🏻 …"
全壘打牛排武聖店,林冠誼,在地嚮導 · 12 則評論 · 4 張相片,3 年前,3 顆星,
全壘打牛排武聖店,劉志民（豆）,"在地嚮導 · 9 則評論 · 2,201 張相片",3 年前,5 顆星,
全壘打牛排武聖店,Yolanda,在地嚮導 · 88 則評論 · 1 張相片,4 年前,5 顆星,
全壘打牛排武聖店,林沛錤,在地嚮導 · 45 則評論 · 2 張相片,4 年前,4 顆星,
全壘打牛排武聖店,智怡曾,"在地嚮導 · 170 則評論 · 5,719 張相片",4 年前,4 顆星,豬排好吃
全壘打牛排武聖店,劉品榮,在地嚮導 · 5 則評論 · 100 張相片,4 年前,4 顆星,
全壘打牛排武聖店,林松江,在地嚮導 · 1 則評論 · 14 張相片,4 年前,5 顆星,
全壘打牛排武聖店,yang sheng fan,在地嚮導 · 87 則評論 · 9 張相片,4 年前,1 顆星,"2月10日晚上8點多去用餐，濃湯已沒有，向店員反應，回應知道了，喝了一杯紅茶想再續，紅茶也沒了，到我的牛排快吃完仍未補，仍持續有客人走到湯及茶處觀望後失望而回，店家持續接客但仍未有要處理之意，我再向一為應該是老闆的大叔反應，他才驅車去載了紅茶回來補，湯仍沒有。對我來說，夜市牛排濃湯跟紅茶是基本，點餐時即收錢也是OK,, 但收了錢未提供客戶對等的服務，也未向客戶事先說明，仍持續接客，算不算騙人呢？？"
全壘打牛排武聖店,地方已婚爸爸,"在地嚮導 · 582 則評論 · 1,347 張相片",4 年前,4 顆星,味道上還可以，用餐環境乾淨
全壘打牛排武聖店,蔡閔豐,6 則評論 · 5 張相片,4 年前,5 顆星,
全壘打牛排武聖店,楷鴿,在地嚮導 · 82 則評論 · 30 張相片,4 年前,3 顆星,就夜市牛排。
全壘打牛排武聖店,Emerson Chiu,在地嚮導 · 1 則評論 · 21 張相片,4 年前,4 顆星,
全壘打牛排武聖店,林小龍,在地嚮導 · 142 則評論 · 615 張相片,4 年前,3 顆星,
全壘打牛排武聖店,Chen Yu Wen,在地嚮導 · 709 則評論 · 123 張相片,4 年前,3 顆星,牛排普普通通
全壘打牛排武聖店,鄭三哥,在地嚮導 · 179 則評論 · 203 張相片,4 年前,3 顆星,
全壘打牛排武聖店,哲仁涂,在地嚮導 · 61 則評論 · 39 張相片,4 年前,5 顆星,
全壘打牛排武聖店,施政旭,在地嚮導 · 250 則評論 · 303 張相片,4 年前,3 顆星,
全壘打牛排武聖店,Cheng yi,在地嚮導 · 30 則評論 · 6 張相片,4 年前,1 顆星,這個100 真是高價
全壘打牛排武聖店,wa Io,在地嚮導 · 8 則評論,4 年前,4 顆星,
全壘打牛排武聖店,大水牛,5 則評論,4 年前,5 顆星,
全壘打牛排武聖店,芮瑄,在地嚮導 · 3 則評論 · 3 張相片,4 年前,3 顆星,
全壘打牛排武聖店,阿彣,在地嚮導 · 33 則評論 · 6 張相片,4 年前,3 顆星,
全壘打牛排武聖店,wen,6 則評論 · 3 張相片,4 年前,1 顆星,武聖夜市裏的攤位，錢收快快，出餐慢到不行，兩份牛排可以等30分，一直先做後到客人的餐，直到我們要徹單才開始做
全壘打牛排武聖店,林娜娜,4 則評論 · 1 張相片,4 年前,5 顆星,很好吃😋 …
全壘打牛排武聖店,嘉實多,在地嚮導 · 61 則評論 · 260 張相片,4 年前,5 顆星,醬料 搭配的剛好
全壘打牛排武聖店,吳佳蓉,5 則評論,4 年前,5 顆星,
全壘打牛排武聖店,龔小俊,在地嚮導 · 93 則評論 · 54 張相片,5 年前,5 顆星,CP質高的排餐店
全壘打牛排武聖店,黃丁龍,2 則評論,5 年前,5 顆星,肉質好，玉米濃湯純，紅茶好喝，環境衛生良好，一定會再度光臨！
全壘打牛排武聖店,Dio LEE,在地嚮導 · 185 則評論 · 596 張相片,5 年前,5 顆星,空間乾淨 明亮 冬天不用去夜市吹冷風 夏天有空調
全壘打牛排武聖店,郭耀中,在地嚮導 · 2 則評論 · 18 張相片,5 年前,4 顆星,
全壘打牛排武聖店,蔡維哲,在地嚮導 · 46 則評論 · 47 張相片,5 年前,5 顆星,"非常感謝老闆解救我的內急！
祝福老闆生意興隆！"
全壘打牛排武聖店,陳正吉,在地嚮導 · 179 則評論 · 22 張相片,5 年前,3 顆星,個人覺的不錯豬排肉很大但生意清淡
全壘打牛排武聖店,劉阿碧,18 則評論 · 24 張相片,5 年前,4 顆星,
全壘打牛排武聖店,Dinoety,在地嚮導 · 1 則評論 · 435 張相片,5 年前,3 顆星,
全壘打牛排武聖店,Maruru,在地嚮導 · 36 則評論 · 11 張相片,5 年前,3 顆星,"店鋪版的夜市牛排 平價 餐點普通   醬偏甜
吃起來都是醬的味道 提供濃湯飲料
店內乾淨明亮 餐包酥脆好吃但偏小"
全壘打牛排武聖店,王建雄,在地嚮導 · 68 則評論,5 年前,3 顆星,
全壘打牛排武聖店,Sunny Tsai,9 則評論 · 3 張相片,5 年前,4 顆星,
全壘打牛排武聖店,蔡孚靈,在地嚮導 · 272 則評論 · 370 張相片,5 年前,3 顆星,
全壘打牛排武聖店,蔡福能,在地嚮導 · 177 則評論 · 523 張相片,5 年前,3 顆星,好的
全壘打牛排武聖店,yen jc,1 則評論,5 年前,1 顆星,花280元點5分熟變全熟的牛排，還是第一次吃到全熟的牛排，買牛肉乾也比你好吃，就一句抱歉你們會改，我就活該倒楣嗎？
全壘打牛排武聖店,曾立杰,在地嚮導 · 28 則評論,5 年前,2 顆星,麵不錯，但肉不敢恭維，點了雞腿排 切開裡面紅色有血水，問店員說是不是沒熟，他說不是但也講不出所以然，還問我說要不要在煎一下，這不是自己打臉嗎。
全壘打牛排武聖店,洋蔥,在地嚮導 · 1 則評論,5 年前,3 顆星,
全壘打牛排武聖店,傻楓,在地嚮導 · 6 則評論 · 3 張相片,5 年前,3 顆星,
全壘打牛排武聖店,Jenna,"在地嚮導 · 310 則評論 · 1,426 張相片",5 年前,4 顆星,還不錯
全壘打牛排武聖店,ichen LIU,在地嚮導 · 30 則評論 · 5 張相片,6 年前,1 顆星,貴就算了，煎牛排還能玩，這樣也算了，餐包濃湯全沒有，準備倒吧
全壘打牛排武聖店,蔡冠德（erix）,在地嚮導 · 94 則評論 · 247 張相片,6 年前,5 顆星,環境乾淨衛生，服務好，餐點附有玉米濃湯、餐包、飲料，附近好停車，WiFi 密碼前面記得多加06，東西好吃，雞腿排跟沙朗牛排可參考照片。
全壘打牛排武聖店,Rong Qi,在地嚮導 · 52 則評論 · 4 張相片,6 年前,5 顆星,Wifi密碼要+06
全壘打牛排武聖店,林邦彥,"在地嚮導 · 11 則評論 · 1,152 張相片",6 年前,3 顆星,
全壘打牛排武聖店,Yichun Huang,"在地嚮導 · 260 則評論 · 1,327 張相片",6 年前,4 顆星,普通
全壘打牛排武聖店,蔣建洲,在地嚮導 · 13 則評論 · 5 張相片,6 年前,5 顆星,
武聖夜市 阿樂牛排,王政傑,在地嚮導 · 348 則評論 · 1 張相片,2 個月前,3 顆星,生意好時態度很差！生意不好態度就會變好
武聖夜市 阿樂牛排,葉偉澤,"在地嚮導 · 273 則評論 · 3,110 張相片",4 個月前,5 顆星,還不錯
武聖夜市 阿樂牛排,白白,26 則評論 · 3 張相片,5 個月前,1 顆星,阿姨的態度超級差問他可以點餐嗎？竟然罵我說你是什麼東西說什麼，態度真的很差耶，這樣還可以開店嗎？倒不如不要開，而且東西難吃的要死，態度又很差，衛生又超級爛。
武聖夜市 阿樂牛排,dji hun,15 則評論 · 4 張相片,6 個月前,1 顆星,鐵板很髒 開起來都是驚喜...
武聖夜市 阿樂牛排,同班同學,1 則評論,7 個月前,5 顆星,
武聖夜市 阿樂牛排,陳建志,2 則評論,7 個月前,1 顆星,8月31號  等半小時 結果跑去問 點餐單還能不見？你們是怎麼做生意的？ 連一句抱歉都沒有  有夠爛  連客人點完的單子都能不見 阿如果沒問 不就要座到收攤？
武聖夜市 阿樂牛排,莊天天,6 則評論 · 3 張相片,8 個月前,5 顆星,老闆兒子很帥
武聖夜市 阿樂牛排,鄭維倫（阿倫）,在地嚮導 · 33 則評論 · 20 張相片,8 個月前,5 顆星,
武聖夜市 阿樂牛排,SPC生活日常,"在地嚮導 · 720 則評論 · 6,449 張相片",8 個月前,4 顆星,還可
武聖夜市 阿樂牛排,柴爸幸福吃喝,在地嚮導 · 192 則評論 · 957 張相片,9 個月前,3 顆星,"因為躲雨才進來消費
厚片牛排🥩，麵體還不錯吃，肉片略顯小。
總體還行！"
武聖夜市 阿樂牛排,sien,在地嚮導 · 19 則評論 · 13 張相片,9 個月前,1 顆星,"點餐大嬸態度極差！
遞菜單時未告知雞腿排要等候
待我們寫完菜單後，說什麼雞腿排就是要等啊！還畫雞腿排！ 菜單直接甩在桌上
當眾被罵的不知所措！

用餐前記得先看看甩態大嬸心情如何再決定是否要用餐"
武聖夜市 阿樂牛排,Halay Lee,在地嚮導 · 13 則評論 · 68 張相片,10 個月前,3 顆星,態度⋯
武聖夜市 阿樂牛排,閔,13 則評論 · 2 張相片,11 個月前,1 顆星,昨天買了鐵板麵 拉了5次肚子
武聖夜市 阿樂牛排,高寒,1 則評論,1 年前,1 顆星,"店內整體舒適度還行
夜市環境來說算乾淨、冷氣會涼

幫忙點餐的服務態度不是很好
當天不知道是醬料配置錯誤還是本來就這樣
甜到身為一個道地台南人都無法接受的甜
不誇張的說甜到抹在麵包當果醬都不違和
第一次吃牛排吃到滿滿拔絲地瓜的焦糖味

BTW牛排本身是那種每一塊都一樣形狀的重組肉"
武聖夜市 阿樂牛排,56施盈如,在地嚮導 · 40 則評論 · 25 張相片,1 年前,5 顆星,玉米濃湯好好喝
武聖夜市 阿樂牛排,鄭宇宸,,1 年前,5 顆星,
武聖夜市 阿樂牛排,鄭鄭,4 則評論,1 年前,5 顆星,好吃，味道比其他牛排店還要香
武聖夜市 阿樂牛排,高鐈,在地嚮導 · 11 則評論 · 10 張相片,1 年前,1 顆星,我說，這是醫藥餐飲異業結盟了是不，從第一口到最後一口，都是滿滿的醫院消毒藥水味
武聖夜市 阿樂牛排,皮小丘,"在地嚮導 · 221 則評論 · 3,056 張相片",1 年前,5 顆星,味道還可以
武聖夜市 阿樂牛排,曾翰文,在地嚮導 · 10 則評論 · 2 張相片,1 年前,5 顆星,
武聖夜市 阿樂牛排,吳拉拉（吳拉拉）,10 則評論 · 3 張相片,1 年前,1 顆星,難吃醬少 女阿桑態度差
武聖夜市 阿樂牛排,陳雅菁,在地嚮導 · 395 則評論 · 813 張相片,1 年前,5 顆星,"很多人，等比較久
口味比較清淡，
我覺得算起來有點貴欸！
因該吃一次就好啦！"
武聖夜市 阿樂牛排,Pantone 308,8 則評論,1 年前,5 顆星,
武聖夜市 阿樂牛排,Einstein Albert,在地嚮導 · 255 則評論 · 173 張相片,1 年前,1 顆星,6/24晚上，點個餐想說換一下主餐，女阿婆馬上說不行用下去了，結果過幾秒直接跟隔壁另個女阿婆說還有這樣換的唷，當下我直接回還嘴砲唷，結果結帳時居然還用手遮住說悄悄話。回去時肉整個超硬，根本無法下嚥直接丟廚餘
