夜市名稱,餐廳名稱,餐廳地址,餐廳連結
武聖夜市,陳家阿嬤拔絲地瓜—高雄&台南,700台南市中西區武聖路69巷,https://www.google.com/maps/place/%E9%99%B3%E5%AE%B6%E9%98%BF%E5%AC%A4%E6%8B%94%E7%B5%B2%E5%9C%B0%E7%93%9C%E2%80%94%E9%AB%98%E9%9B%84%26%E5%8F%B0%E5%8D%97/data=!4m7!3m6!1s0x346e77405713f0e5:0x17973ddc53691265!8m2!3d23.0041231!4d120.1910603!16s%2Fg%2F11syswj2z4!19sChIJ5fATV0B3bjQRZRJpU9w9lxc?authuser=0&hl=zh-TW&rclk=1
武聖夜市,黃記辣脆腸,700台南市中西區武聖夜市,"https://www.google.com/maps/place/%E9%BB%83%E8%A8%98%E8%BE%A3%E8%84%86%E8%85%B8/@23.0038765,120.1874762,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7721d7ed5cfb:0x58075fe6233831f8!8m2!3d23.0038765!4d120.1900511!16s%2Fg%2F11sv7c3g3h?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,蔬菜園辣脆腸,700台南市中西區武聖路69巷101號,"https://www.google.com/maps/place/%E8%94%AC%E8%8F%9C%E5%9C%92%E8%BE%A3%E8%84%86%E8%85%B8/@23.0038719,120.187667,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77a452f6ec39:0x7f1d4fd7b034f159!8m2!3d23.0038719!4d120.1902419!16s%2Fg%2F11t_sydqrn?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,湖美孫師兄豆花,700台南市中西區,"https://www.google.com/maps/place/%E6%B9%96%E7%BE%8E%E5%AD%AB%E5%B8%AB%E5%85%84%E8%B1%86%E8%8A%B1/@23.0038019,120.1877079,17z/data=!3m1!4b1!4m6!3m5!1s0x346e776ada387143:0x831bf43dcf30102a!8m2!3d23.0038019!4d120.1902828!16s%2Fg%2F11kk6_whmq?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,速立邁沙威瑪,700台南市中西區武聖路69巷101號,"https://www.google.com/maps/place/%E9%80%9F%E7%AB%8B%E9%82%81%E6%B2%99%E5%A8%81%E7%91%AA/@23.0038466,120.1877391,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7669d1820ab9:0xfb18bd71171cb6f8!8m2!3d23.0038466!4d120.190314!16s%2Fg%2F11g6typx37?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,麻糬-武聖店,700台南市中西區和善街98巷221號,"https://www.google.com/maps/place/%E9%BA%BB%E7%B3%AC-%E6%AD%A6%E8%81%96%E5%BA%97/@23.0037438,120.1876727,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77b1e4ee08bf:0x3baee868ecf70dfb!8m2!3d23.0037438!4d120.1902476!16s%2Fg%2F11v0jtdnxk?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,飲啦 Yin La,700台南市中西區武聖路69巷,"https://www.google.com/maps/place/%E9%A3%B2%E5%95%A6+Yin+La/@23.0037285,120.1878571,17z/data=!3m1!4b1!4m6!3m5!1s0x346e771b48f0c11f:0xd14ea43ed624cdd8!8m2!3d23.0037285!4d120.190432!16s%2Fg%2F11x5q_dv47?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,阿河豆乳雞豆乳翅,700台南市中西區,"https://www.google.com/maps/place/%E9%98%BF%E6%B2%B3%E8%B1%86%E4%B9%B3%E9%9B%9E%E8%B1%86%E4%B9%B3%E7%BF%85/@23.0045416,120.1879715,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77fbe739a3fd:0xcc7f4b298ce086ab!8m2!3d23.0045416!4d120.1905464!16s%2Fg%2F11l6sj8dmp?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,函館日式丼飯-台南武聖夜市店,700台南市中西區武聖路號號,"https://www.google.com/maps/place/%E5%87%BD%E9%A4%A8%E6%97%A5%E5%BC%8F%E4%B8%BC%E9%A3%AF-%E5%8F%B0%E5%8D%97%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%E5%BA%97/@23.0044706,120.1879024,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77a7d61725c5:0xbb5850fffe98a9f1!8m2!3d23.0044706!4d120.1904773!16s%2Fg%2F11l5shkc40?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,326臭臭鍋,700台南市中西區武聖路號號,"https://www.google.com/maps/place/326%E8%87%AD%E8%87%AD%E9%8D%8B/@23.0044129,120.1878139,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7721b40241a9:0x8e01ec0357fe05b2!8m2!3d23.0044129!4d120.1903888!16s%2Fg%2F11stpkqj87?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,土耳其手工烙餅雞肉捲,700台南市中西區武聖路號號,"https://www.google.com/maps/place/%E5%9C%9F%E8%80%B3%E5%85%B6%E6%89%8B%E5%B7%A5%E7%83%99%E9%A4%85%E9%9B%9E%E8%82%89%E6%8D%B2/@23.0043836,120.1879091,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77f791de0263:0x5b8d67666dd938e7!8m2!3d23.0043836!4d120.190484!16s%2Fg%2F11l6sjx3rm?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,小飛新疆烤肉串,700台南市中西區武聖路號號,"https://www.google.com/maps/place/%E5%B0%8F%E9%A3%9B%E6%96%B0%E7%96%86%E7%83%A4%E8%82%89%E4%B8%B2/@23.0044728,120.1879383,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770035eafcad:0x6f931e5dfcbe4e3b!8m2!3d23.0044728!4d120.1905132!16s%2Fg%2F11y2fy864y?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,吉哆啦銅鑼燒,700台南市中西區武聖路號號,"https://www.google.com/maps/place/%E5%90%89%E5%93%86%E5%95%A6%E9%8A%85%E9%91%BC%E7%87%92/@23.0044518,120.1879812,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77cbdd7d9e1d:0x468a0e512e0e7f7e!8m2!3d23.0044518!4d120.1905561!16s%2Fg%2F11vbf54b8m?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,35年老店現煎小鳥蛋（小北.武聖.永華）,700台南市中西區武聖路號號,https://www.google.com/maps/place/35%E5%B9%B4%E8%80%81%E5%BA%97%E7%8F%BE%E7%85%8E%E5%B0%8F%E9%B3%A5%E8%9B%8B%EF%BC%88%E5%B0%8F%E5%8C%97.%E6%AD%A6%E8%81%96.%E6%B0%B8%E8%8F%AF%EF%BC%89/data=!4m7!3m6!1s0x346e77003a5eedd9:0x9aa6f96177a9370f!8m2!3d23.0043879!4d120.1905303!16s%2Fg%2F11v_8k5pnt!19sChIJ2e1eOgB3bjQRDzepd2H5ppo?authuser=0&hl=zh-TW&rclk=1
武聖夜市,2486辣脆腸,700台南市中西區武聖路69巷,https://www.google.com/maps/place/2486%E8%BE%A3%E8%84%86%E8%85%B8/data=!4m7!3m6!1s0x346e77d091517bc3:0x1ee4cd635c0ce6dc!8m2!3d23.004312!4d120.1907975!16s%2Fg%2F11sthzp4xp!19sChIJw3tRkdB3bjQR3OYMXGPN5B4?authuser=0&hl=zh-TW&rclk=1
武聖夜市,2486辣脆腸,700台南市中西區國華街二段,https://www.google.com/maps/place/2486%E8%BE%A3%E8%84%86%E8%85%B8/data=!4m7!3m6!1s0x346e779c1ec0ccb1:0x69e0e1ab66f9f29f!8m2!3d22.991515!4d120.1970651!16s%2Fg%2F11tdmnbn7l!19sChIJsczAHpx3bjQRn_L5Zqvh4Gk?authuser=0&hl=zh-TW&rclk=1
武聖夜市,京典酵素臭豆腐武聖店,700台南市中西區武聖路號號,https://www.google.com/maps/place/%E4%BA%AC%E5%85%B8%E9%85%B5%E7%B4%A0%E8%87%AD%E8%B1%86%E8%85%90%E6%AD%A6%E8%81%96%E5%BA%97/data=!4m7!3m6!1s0x346e77000061a159:0x7fd1b61492c921c0!8m2!3d23.0043349!4d120.1903193!16s%2Fg%2F11vk4z2zyd!19sChIJWaFhAAB3bjQRwCHJkhS20X8?authuser=0&hl=zh-TW&rclk=1
武聖夜市,三輪車大腸香腸,"No. 35, 光賢街中西區台南市700","https://www.google.com/maps/place/%E4%B8%89%E8%BC%AA%E8%BB%8A%E5%A4%A7%E8%85%B8%E9%A6%99%E8%85%B8/@23.0042416,120.1876815,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77005fa4138b:0x81f21b1cae37a231!8m2!3d23.0042416!4d120.1902564!16s%2Fg%2F11y295n467?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,施記麻辣豆腐麻辣鴨血,700台南市中西區武聖路號號,"https://www.google.com/maps/place/%E6%96%BD%E8%A8%98%E9%BA%BB%E8%BE%A3%E8%B1%86%E8%85%90%E9%BA%BB%E8%BE%A3%E9%B4%A8%E8%A1%80/@23.0042734,120.1880114,17z/data=!3m1!4b1!4m6!3m5!1s0x346e774caf7cfeaf:0xa2593d5c9252c654!8m2!3d23.0042734!4d120.1905863!16s%2Fg%2F11t_sy4p77?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,旺旺涼拌滷味（武聖夜市）,700台南市中西區武聖路號,"https://www.google.com/maps/place/%E6%97%BA%E6%97%BA%E6%B6%BC%E6%8B%8C%E6%BB%B7%E5%91%B3%EF%BC%88%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%EF%BC%89/@23.004236,120.1879578,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77acf50ae2d1:0xd7e6f7fdd3885dac!8m2!3d23.004236!4d120.1905327!16s%2Fg%2F11tdcn7lqn?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,三兄弟沙茶蟹肉蒜味蟹腳,700台南市中西區,"https://www.google.com/maps/place/%E4%B8%89%E5%85%84%E5%BC%9F%E6%B2%99%E8%8C%B6%E8%9F%B9%E8%82%89%E8%92%9C%E5%91%B3%E8%9F%B9%E8%85%B3/@23.0042058,120.1879815,17z/data=!3m1!4b1!4m6!3m5!1s0x346e76427fbc557f:0xcaae4b97f6dec523!8m2!3d23.0042058!4d120.1905564!16s%2Fg%2F11f5gv492b?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
武聖夜市,伊豆站,700台南市中西區武聖路69巷42號,"https://www.google.com/maps/place/%E4%BC%8A%E8%B1%86%E7%AB%99/@23.0041531,120.1879631,17z/data=!3m1!4b1!4m6!3m5!1s0x346e779b9c7892ad:0x8b2aadfab3fafe31!8m2!3d23.0041531!4d120.190538!16s%2Fg%2F11s7tps8_k?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
