夜市名稱,餐廳名稱,餐廳地址,餐廳連結
大東夜市,二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,701台南市東區林森路一段,"https://www.google.com/maps/place/%E4%BA%8C%E5%B8%AB%E5%85%84%E5%8F%A4%E6%97%A9%E5%91%B3%E6%BB%B7%E5%91%B3-%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82%EF%BC%88%E9%9B%96%E7%84%B6%E6%94%B9%E7%82%BA%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82%E4%BD%86%E9%82%84%E6%98%AF%E4%BB%A5%E8%88%8A%E4%BD%8D%E7%BD%AE%E7%B9%BC%E7%BA%8C%E6%93%BA%E6%94%A4%EF%BC%89/@22.9829056,120.2164584,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769ba326989f:0x58342f0b3c526f68!8m2!3d22.9829056!4d120.2190333!16s%2Fg%2F1tdpcyx3?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,華慈堂小上海魯味（大東夜市）,701台南市東區,"https://www.google.com/maps/place/%E8%8F%AF%E6%85%88%E5%A0%82%E5%B0%8F%E4%B8%8A%E6%B5%B7%E9%AD%AF%E5%91%B3%EF%BC%88%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82%EF%BC%89/@22.9829827,120.2165836,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77007ff36edd:0xcf6aa688e368b3f!8m2!3d22.9829827!4d120.2191585!16s%2Fg%2F11vq9npq8l?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,大東東夜市,701台南市東區長榮路一段223號,https://www.google.com/maps/place/%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x346e7789a1d3a9f3:0x86f48eba8a49af74!8m2!3d22.9824657!4d120.2184021!16s%2Fg%2F11vkpd8fpx!19sChIJ86nToYl3bjQRdK9JirqO9IY?authuser=0&hl=zh-TW&rclk=1
大東夜市,mini果 果汁牛奶專賣店,701台南市東區林森路一段316號,https://www.google.com/maps/place/mini%E6%9E%9C+%E6%9E%9C%E6%B1%81%E7%89%9B%E5%A5%B6%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x346e7700446ebb9b:0xce66e257dab26b99!8m2!3d22.9829751!4d120.2194203!16s%2Fg%2F11ld2sv1ps!19sChIJm7tuRAB3bjQRmWuy2lfiZs4?authuser=0&hl=zh-TW&rclk=1
大東夜市,膳品香酥排骨,701台南市東區林森路一段276號,"https://www.google.com/maps/place/%E8%86%B3%E5%93%81%E9%A6%99%E9%85%A5%E6%8E%92%E9%AA%A8/@22.983003,120.2166889,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769b76e4e805:0xbcdca7352545fdc1!8m2!3d22.983003!4d120.2192638!16s%2Fg%2F11f3x9028r?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,德聖炭烤醬燒雞排（大東夜市）,701台南市東區林森路一段701號,"https://www.google.com/maps/place/%E5%BE%B7%E8%81%96%E7%82%AD%E7%83%A4%E9%86%AC%E7%87%92%E9%9B%9E%E6%8E%92%EF%BC%88%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82%EF%BC%89/@22.9827768,120.2166825,17z/data=!3m1!4b1!4m6!3m5!1s0x346e776cbb7217ef:0x686a3e4658648752!8m2!3d22.9827768!4d120.2192574!16s%2Fg%2F11kqbmnvhw?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,新曼谷泰式純檸檬涼拌青木瓜絲,701台南市東區,"https://www.google.com/maps/place/%E6%96%B0%E6%9B%BC%E8%B0%B7%E6%B3%B0%E5%BC%8F%E7%B4%94%E6%AA%B8%E6%AA%AC%E6%B6%BC%E6%8B%8C%E9%9D%92%E6%9C%A8%E7%93%9C%E7%B5%B2/@22.9826623,120.2164495,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770046e3840f:0x1c693b89c8ac9b85!8m2!3d22.9826623!4d120.2190244!16s%2Fg%2F11vpy3d99p?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,天王牛排,701台南市東區,"https://www.google.com/maps/place/%E5%A4%A9%E7%8E%8B%E7%89%9B%E6%8E%92/@22.98269,120.2165427,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77001a9f5b1b:0x8c3f9268084a51d0!8m2!3d22.98269!4d120.2191176!16s%2Fg%2F11ld2st8p3?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,大東夜市 炒公仔麵,701台南市東區 701,https://www.google.com/maps/place/%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82+%E7%82%92%E5%85%AC%E4%BB%94%E9%BA%B5/data=!4m7!3m6!1s0x346e77dd621023eb:0xf3a03e50dbb8584f!8m2!3d22.9826234!4d120.2187246!16s%2Fg%2F11sch9z7dt!19sChIJ6yMQYt13bjQRT1i421A-oPM?authuser=0&hl=zh-TW&rclk=1
大東夜市,功夫燒肉夾饃-大東夜市,701台南市東區林森路一段276號,https://www.google.com/maps/place/%E5%8A%9F%E5%A4%AB%E7%87%92%E8%82%89%E5%A4%BE%E9%A5%83-%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x346e77d949647aeb:0x9ed2ef3026609eca!8m2!3d22.9825508!4d120.2186938!16s%2Fg%2F11v0bs0t8p!19sChIJ63pkSdl3bjQRyp5gJjDv0p4?authuser=0&hl=zh-TW&rclk=1
大東夜市,延記臭豆腐/大東夜市,701台南市東區林森路一段701號,https://www.google.com/maps/place/%E5%BB%B6%E8%A8%98%E8%87%AD%E8%B1%86%E8%85%90%2F%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x346e77006bfc8743:0x9a85edc0a53ccc01!8m2!3d22.982903!4d120.2191796!16s%2Fg%2F11vmbk_hkj!19sChIJQ4f8awB3bjQRAcw8pcDthZo?authuser=0&hl=zh-TW&rclk=1
大東夜市,喵禾子創意棺材板,701台南市東區林森路一段276號,"https://www.google.com/maps/place/%E5%96%B5%E7%A6%BE%E5%AD%90%E5%89%B5%E6%84%8F%E6%A3%BA%E6%9D%90%E6%9D%BF/@22.982592,120.2161281,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77004831ce8f:0xe81405d39dc41d39!8m2!3d22.982592!4d120.218703!16s%2Fg%2F11yc7_4_lm?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
大東夜市,無名水果攤,701台南市東區林森路一段276號,"https://www.google.com/maps/place/%E7%84%A1%E5%90%8D%E6%B0%B4%E6%9E%9C%E6%94%A4/@22.9824314,120.216303,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77d0fa4094b9:0x521d2bef45373300!8m2!3d22.9824314!4d120.2188779!16s%2Fg%2F11s9c7hlzd?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D"
