餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容
大東夜市,ZIH RONG TSENG,在地嚮導 · 13 則評論 · 19 張相片,8 個月前,1 顆星,變很難吃
大東夜市,陳罐頭,在地嚮導 · 19 則評論 · 3 張相片,8 個月前,3 顆星,"停車位一位難求是困擾
改成兩邊也很怪"
大東夜市,S華,在地嚮導 · 12 則評論 · 60 張相片,8 個月前,4 顆星,
大東夜市,許庭瑜,在地嚮導 · 25 則評論 · 17 張相片,8 個月前,5 顆星,
大東夜市,wu shang,2 則評論 · 3 張相片,8 個月前,5 顆星,
大東夜市,t Marco,2 則評論 · 2 張相片,8 個月前,5 顆星,
大東夜市,Alice,5 則評論 · 9 張相片,8 個月前,1 顆星,特地搭小黄過來！然後沒有開(ﾉꐦ ๑´Д`๑)ﾉ彡┻━┻
大東夜市,A1YI,在地嚮導 · 69 則評論 · 123 張相片,8 個月前,4 顆星,
大東夜市,許瑞伶,1 則評論,8 個月前,2 顆星,第一次來這 但到了才發現沒開
大東夜市,陳昱帆,4 則評論 · 1 張相片,8 個月前,3 顆星,今天沒開
大東夜市,陳涵紜,在地嚮導 · 5 則評論 · 31 張相片,8 個月前,5 顆星,東西好吃，也好逛
大東夜市,Kiuむらさき,在地嚮導 · 51 則評論 · 957 張相片,8 個月前,4 顆星,
大東夜市,王建智,2 則評論 · 3 張相片,8 個月前,3 顆星,
大東夜市,原,在地嚮導 · 15 則評論 · 7 張相片,8 個月前,5 顆星,
大東夜市,RYAN,在地嚮導 · 7 則評論 · 7 張相片,8 個月前,5 顆星,
大東夜市,Rickey Momo,在地嚮導 · 113 則評論 · 206 張相片,8 個月前,5 顆星,停車不方便
大東夜市,小賢陳,在地嚮導 · 13 則評論 · 8 張相片,8 個月前,4 顆星,
大東夜市,雀兒,6 則評論,8 個月前,5 顆星,
大東夜市,婷婷,在地嚮導 · 40 則評論 · 56 張相片,8 個月前,5 顆星,跟花園夜市比。我還是覺得這裡比較好吃👍🏼 …
大東夜市,莊魚,9 則評論,8 個月前,5 顆星,越來越多美食；很讚耶
大東夜市,林澤康,在地嚮導 · 22 則評論 · 1 張相片,8 個月前,3 顆星,
大東夜市,陳家偉,在地嚮導 · 249 張相片,8 個月前,5 顆星,
大東夜市,陳建男,在地嚮導 · 9 則評論 · 71 張相片,8 個月前,4 顆星,
大東夜市,黃品涵,5 則評論 · 1 張相片,8 個月前,5 顆星,
大東夜市,Uta,1 則評論 · 1 張相片,8 個月前,5 顆星,
大東夜市,大寶::,在地嚮導 · 17 則評論 · 4 張相片,8 個月前,5 顆星,很大的夜市 建議避開假日 假日人很比較多 逛起來體驗就沒那麼好 東西種類多 好吃
大東夜市,A Ton,在地嚮導 · 19 則評論 · 7 張相片,8 個月前,5 顆星,美食天堂
大東夜市,蔡爸爸,在地嚮導 · 6 則評論 · 11 張相片,8 個月前,5 顆星,台灣的夜市文化享譽國際，而大東夜市則是高雄最著名的夜市之一。位於鳳山區的大東夜市，從下午5點開始營業，一直持續到凌晨，吸引了大批當地人和遊客前來品嘗美食。這裡的美食種類繁多，讓人眼花繚亂，以下是對大東夜市一些特色美食的誠意評論。 …
大東夜市,黃77,在地嚮導 · 84 則評論 · 52 張相片,8 個月前,5 顆星,我愛大東
大東夜市,蕭淑文,4 則評論,8 個月前,5 顆星,
大東夜市,游子儀,5 則評論 · 3 張相片,8 個月前,5 顆星,攤位很多，東西也很好吃
大東夜市,Ice Cream (冰淇淋),在地嚮導 · 38 則評論 · 25 張相片,8 個月前,1 顆星,遊戲區的部分爛透了🙂‍↕️ …
大東夜市,Chen HU (Chen),在地嚮導 · 54 則評論 · 16 張相片,8 個月前,3 顆星,
大東夜市,Yo You,在地嚮導 · 84 則評論 · 266 張相片,8 個月前,5 顆星,
大東夜市,劉冠霆,3 則評論,8 個月前,5 顆星,
大東夜市,shiau_shi lin,在地嚮導 · 45 則評論 · 13 張相片,8 個月前,5 顆星,"中小型夜市
旁邊還有個大東東夜市 …"
大東夜市,나나,在地嚮導 · 133 則評論 · 602 張相片,8 個月前,5 顆星,有很多東西可以看，有很多東西可以吃，還有很多人可以耕種。
大東夜市,瑞.,10 則評論 · 2 張相片,8 個月前,5 顆星,
大東夜市,Tam Tan,,8 個月前,5 顆星,
大東夜市,周杰倫,在地嚮導 · 47 則評論 · 189 張相片,8 個月前,5 顆星,大腸包小腸 臭豆腐 雞蛋糕 還有帥哥美女大學生 還有泰式奶茶 跟傳說中的巧克力大腸包小腸 超好吃😋 …
大東夜市,吳自強,在地嚮導 · 30 則評論 · 527 張相片,8 個月前,5 顆星,
大東夜市,黃鐙鋒,"在地嚮導 · 470 則評論 · 6,540 張相片",8 個月前,5 顆星,
大東夜市,莊小棋,在地嚮導 · 193 則評論 · 106 張相片,8 個月前,5 顆星,
大東夜市,k045104,,8 個月前,1 顆星,
大東夜市,yishong chen,在地嚮導 · 21 則評論 · 6 張相片,8 個月前,5 顆星,
大東夜市,安安你好,在地嚮導 · 34 則評論 · 17 張相片,8 個月前,3 顆星,狀元糕很好吃喔👍 …
大東夜市,中園善子,在地嚮導 · 23 則評論 · 18 張相片,8 個月前,5 顆星,台南是一個與台北不同的夜市。
大東夜市,王威盛,在地嚮導 · 42 則評論 · 4 張相片,8 個月前,4 顆星,停車位真的少
大東夜市,沈志哲,,8 個月前,5 顆星,
大東夜市,陳小真（しゅうぴんしん）,在地嚮導 · 31 則評論 · 42 張相片,8 個月前,4 顆星,
大東夜市,Saki蒼,8 則評論,8 個月前,5 顆星,
大東夜市,金兌雨,在地嚮導 · 69 則評論 · 209 張相片,8 個月前,5 顆星,"有很多商店。
突然下起了很大的雨，所以我走了很多路。
我沒辦法，就回到飯店了。"
大東夜市,Renee Pan,在地嚮導 · 62 則評論 · 581 張相片,8 個月前,5 顆星,第一次來光大東夜市，居然有鹽烤魚，也太好吃啦，還有很多好吃好玩，孩子們開心逛夜市
大東夜市,謝小鴻,在地嚮導 · 42 則評論 · 30 張相片,8 個月前,5 顆星,"到假日人蠻多的，裡面不錯逛，開車停車比較麻煩一點
現在變成大東跟大大東夜市
逛起來動線沒有以前順暢了！"
大東夜市,Ernie Ma,在地嚮導 · 22 則評論 · 11 張相片,8 個月前,2 顆星,重覆性太高，了無新意
大東夜市,Jamie Lee,在地嚮導 · 34 則評論 · 5 張相片,8 個月前,5 顆星,就不用提了。絕對好！
大東夜市,謝美華,12 則評論,8 個月前,2 顆星,攤販太少，重覆率高，有些攤販動作很慢
大東夜市,wen jim,在地嚮導 · 17 則評論 · 27 張相片,8 個月前,1 顆星,東西很貴，很像一般觀光夜市，完全沒有台南的味道，也沒有特色，不如去附近店面吃CP值還比較高，甚至會有很奇怪的攤商，買他的炒麵外帶還不准客人改內用，會趕客人離開座位 …
大東夜市,蠟筆小新嚮導,在地嚮導 · 110 則評論 · 24 張相片,8 個月前,4 顆星,
大東夜市,Andsen Huang,在地嚮導 · 329 則評論 · 416 張相片,8 個月前,5 顆星,
大東夜市,孫雅芬,2 則評論,8 個月前,4 顆星,夜市不錯，就是停車問題
大東夜市,zore,在地嚮導 · 4 則評論 · 5 張相片,8 個月前,5 顆星,
大東夜市,起司,在地嚮導 · 50 則評論 · 550 張相片,8 個月前,4 顆星,美食和人潮很多，大多都挺好吃，但廁所有點髒。
大東夜市,Nini,4 則評論 · 4 張相片,8 個月前,5 顆星,
大東夜市,CSY,在地嚮導 · 20 則評論 · 32 張相片,8 個月前,4 顆星,
大東夜市,Hao,在地嚮導 · 18 則評論 · 2 張相片,8 個月前,5 顆星,
大東夜市,黃章閔,在地嚮導 · 2 則評論 · 2 張相片,8 個月前,5 顆星,
大東夜市,陳建霖,在地嚮導 · 24 則評論 · 23 張相片,8 個月前,5 顆星,第一次來，覺得不錯，有機會再來
大東夜市,Sen1010,在地嚮導 · 43 則評論 · 113 張相片,8 個月前,5 顆星,
大東夜市,花喵,13 則評論 · 2 張相片,8 個月前,3 顆星,分2邊後不好逛
大東夜市,蓁蓁,在地嚮導 · 44 則評論 · 9 張相片,8 個月前,5 顆星,很讚的夜市👍物美價廉讚👍 …
大東夜市,張竣翔,在地嚮導 · 36 則評論 · 162 張相片,8 個月前,3 顆星,
大東夜市,Elsa &Olaf toys TV,3 則評論,8 個月前,5 顆星,
大東夜市,Hsu茲堯,在地嚮導 · 81 則評論 · 12 張相片,8 個月前,3 顆星,
大東夜市,歐居安,在地嚮導,8 個月前,4 顆星,
大東夜市,沈秋銘,4 則評論,8 個月前,5 顆星,
大東夜市,vivian和惠,"在地嚮導 · 566 則評論 · 2,382 張相片",8 個月前,3 顆星,
大東夜市,王Mark,在地嚮導 · 12 則評論 · 5 張相片,8 個月前,5 顆星,
大東夜市,黃小瑋,"在地嚮導 · 211 則評論 · 1,474 張相片",8 個月前,4 顆星,
大東夜市,許又壬,6 則評論 · 8 張相片,8 個月前,5 顆星,
大東夜市,懸崖勒馬雲,在地嚮導 · 22 則評論 · 2 張相片,8 個月前,5 顆星,
大東夜市,Yo Chen,在地嚮導 · 83 則評論 · 226 張相片,8 個月前,5 顆星,好逛一直逛
大東夜市,唐泰偉,"在地嚮導 · 74 則評論 · 1,490 張相片",8 個月前,5 顆星,
大東夜市,Moana & Alice,7 則評論 · 3 張相片,8 個月前,5 顆星,
大東夜市,IKM,"在地嚮導 · 351 則評論 · 2,893 張相片",8 個月前,3 顆星,"2024 年 7 月 8 日

這個夜市的好處是我去的時候不太擁擠。 …"
大東夜市,yu-hsuan Tu,在地嚮導 · 17 則評論 · 35 張相片,8 個月前,5 顆星,
大東夜市,Jin Cin Huang,14 則評論 · 197 張相片,8 個月前,4 顆星,
大東夜市,Kiki Rizky Wirandika,在地嚮導 · 42 則評論 · 38 張相片,8 個月前,5 顆星,下次再來😍😍😍 …
大東夜市,Ching H,7 則評論 · 6 張相片,8 個月前,5 顆星,
大東夜市,_ KN,12 則評論 · 10 張相片,8 個月前,5 顆星,
大東夜市,Ken Chang,7 則評論 · 2 張相片,8 個月前,5 顆星,"下雨天, 很多攤販都沒開, 但感覺還是很棒"
大東夜市,徐裕鈞,12 則評論 · 3 張相片,8 個月前,5 顆星,
大東夜市,伊采.,9 則評論 · 1 張相片,8 個月前,5 顆星,超多美食
大東夜市,Lak Ku (AZONG),在地嚮導 · 52 則評論 · 134 張相片,8 個月前,5 顆星,很不錯的夜市，攤位元素也多。
大東夜市,Wing Chu,2 則評論 · 10 張相片,8 個月前,4 顆星,理境較為密集，人迫人，完全看不到有什麼食物，帶小朋友較為難行！乾貨小檔較為呃錢！
大東夜市,庠閎,在地嚮導 · 1 則評論 · 113 張相片,8 個月前,5 顆星,
大東夜市,蔡尚奇,在地嚮導 · 3 則評論 · 1 張相片,9 個月前,4 顆星,
大東夜市,Hsuan En,在地嚮導 · 62 則評論 · 6 張相片,9 個月前,4 顆星,太悶熱動線不是很喜歡，但東西好吃
大東夜市,刺破泡泡紅眼幫幫主,在地嚮導 · 39 則評論 · 17 張相片,9 個月前,2 顆星,"遊戲攤位很黑
臉皮薄的人勿接近：）
有一攤ㄕㄅ超黑但見仁見智ㄎㄎ"
大東夜市,陳小樺,在地嚮導 · 14 則評論 · 10 張相片,9 個月前,5 顆星,
大東夜市,Mickey,在地嚮導 · 18 則評論 · 21 張相片,9 個月前,5 顆星,大東吃的東西重複性不會太多，CP值很高，也不會太擠
大東夜市,新玩石,"在地嚮導 · 22 則評論 · 8,740 張相片",9 個月前,5 顆星,
大東夜市,江育仁,7 則評論,9 個月前,4 顆星,"蠻大的 好逛 第二條有一間烤玉米好好吃
雖然時間比較久 但可以拿號碼牌然後逛完再回來拿
鮮奶麻糬 摩摩喳喳好吃
臭豆腐不太好吃"
大東夜市,王小杰,在地嚮導 · 15 則評論 · 31 張相片,9 個月前,5 顆星,動線流暢，攤販賣的東西很多，每樣食材都很好吃，可以推薦
大東夜市,梁涼涼,在地嚮導 · 115 則評論 · 253 張相片,9 個月前,3 顆星,兩邊夜市靠很近，其實可以整合會比較好！建議可以有停車場方便～～吃的東西也不多樣化⋯去一次即可
大東夜市,吳定穎,在地嚮導 · 12 則評論 · 7 張相片,9 個月前,5 顆星,
大東夜市,Jerry Lai,在地嚮導 · 31 則評論 · 5 張相片,9 個月前,5 顆星,不錯 重覆性不高
大東夜市,HO Roc (HORo),在地嚮導,9 個月前,3 顆星,
大東夜市,jolin liu,在地嚮導 · 5 則評論 · 54 張相片,9 個月前,5 顆星,
大東夜市,lin lisa,在地嚮導 · 71 則評論 · 33 張相片,9 個月前,5 顆星,賣鳥蛋是用摩拖車改製的餐車，是很年輕的妹妹在販售，小份30 元很好吃❤️
大東夜市,Jerry Lee,在地嚮導 · 47 則評論 · 475 張相片,9 個月前,4 顆星,
大東夜市,udyyu J,4 則評論,9 個月前,5 顆星,
大東夜市,Genshin,1 則評論,9 個月前,5 顆星,路線有點複雜，東西好吃
大東夜市,何永慶,在地嚮導 · 1 則評論 · 27 張相片,9 個月前,4 顆星,
大東夜市,葉先生,在地嚮導 · 222 則評論 · 2 張相片,9 個月前,3 顆星,不好逛有點無聊的夜市
大東夜市,謝維娟,2 則評論 · 7 張相片,9 個月前,5 顆星,
大東夜市,謝柏宏,1 則評論,9 個月前,1 顆星,
大東夜市,Pag Wong,16 則評論 · 95 張相片,9 個月前,5 顆星,周五的晚上到訪
大東夜市,ann li,在地嚮導 · 35 則評論 · 135 張相片,9 個月前,4 顆星,物價上漲了
大東夜市,神龍,在地嚮導 · 24 則評論 · 69 張相片,9 個月前,5 顆星,大東夜市、是心中最想要來逛的夜市、下午四點開始暴雨侵襲、回到飯店等待雨停、晚餐後大約8點就來到最愛逛的大東、沒想到大雨後的夜市、攤位依舊滿滿、期間看到一家很特別的攤位、復古風格、很吸引目光、於是拿出手機順手按下一張逛夜市的照片、也是唯一一張在夜市的照片、夜深了回飯店吧，下次會再來
大東夜市,徐翊華,在地嚮導 · 21 則評論 · 4 張相片,9 個月前,3 顆星,
大東夜市,k54780,在地嚮導 · 105 則評論 · 127 張相片,9 個月前,5 顆星,"吃飯、睡覺、大東東
其實已經分不清楚誰是誰了"
大東夜市,楊定勝,2 則評論,9 個月前,4 顆星,
大東夜市,yukimaruinjapan,在地嚮導 · 105 則評論 · 145 張相片,9 個月前,5 顆星,距離市中心有點遠，所以我坐公車。這是一個夜市，很多當地人！廁所也很新而且很乾淨。
大東夜市,小郭,在地嚮導 · 10 則評論 · 149 張相片,9 個月前,3 顆星,
大東夜市,sammi Huang,8 則評論 · 10 張相片,9 個月前,5 顆星,好吃，又好玩
大東夜市,patty,4 則評論 · 1 張相片,9 個月前,5 顆星,
大東夜市,陳文愷,在地嚮導 · 27 則評論 · 4 張相片,9 個月前,5 顆星,好逛 只是車位難找
大東夜市,Meg Chou,在地嚮導 · 44 則評論 · 321 張相片,9 個月前,5 顆星,"好逛、好買、好吃不踩雷！
一開始是奔著二師兄滷味去的！小孩喜歡的煎鳥蛋、地瓜球、鐵板香腸、烤魷魚也都很好吃👌 …"
大東夜市,TZU-CHEN LIN,在地嚮導 · 85 則評論 · 74 張相片,9 個月前,4 顆星,買到的東西都不好吃
大東夜市,Jacky Wu,在地嚮導 · 48 則評論 · 5 張相片,9 個月前,5 顆星,
大東夜市,朝祐蔡,在地嚮導 · 30 則評論 · 2 張相片,9 個月前,4 顆星,
大東夜市,Rong Chi,在地嚮導 · 17 則評論 · 6 張相片,9 個月前,5 顆星,
大東夜市,Hamels tsai,在地嚮導 · 40 則評論 · 7 張相片,9 個月前,4 顆星,還不錯 啊就夜市
大東夜市,alberto Garcia,在地嚮導 · 3 則評論 · 8 張相片,9 個月前,5 顆星,
大東夜市,柳丁,在地嚮導 · 34 則評論 · 26 張相片,9 個月前,5 顆星,去那邊買了很好看的鯨魚飾品~
大東夜市,Dorcas Chen,"在地嚮導 · 90 則評論 · 6,077 張相片",9 個月前,5 顆星,
大東夜市,Matthieu Tran,在地嚮導 · 32 則評論 · 106 張相片,9 個月前,4 顆星,盂蘭盆夜市
大東夜市,林麗娜,在地嚮導 · 1 則評論 · 200 張相片,9 個月前,3 顆星,
大東夜市,花露露,在地嚮導 · 41 則評論 · 25 張相片,9 個月前,5 顆星,逛夜市就是來收集戰利品的👍 …
大東夜市,Hsia Chu,"在地嚮導 · 635 則評論 · 6,224 張相片",9 個月前,5 顆星,
大東夜市,何倩佩,在地嚮導 · 28 則評論 · 1 張相片,9 個月前,5 顆星,
大東夜市,李廉淞,在地嚮導 · 5 則評論 · 1 張相片,9 個月前,5 顆星,
大東夜市,宅宅,在地嚮導 · 95 則評論 · 418 張相片,9 個月前,5 顆星,
大東夜市,龍崎嵐,在地嚮導 · 69 則評論 · 258 張相片,9 個月前,4 顆星,
大東夜市,Yo昌,7 則評論,9 個月前,5 顆星,
大東夜市,Apple Luo,在地嚮導 · 25 則評論 · 7 張相片,9 個月前,5 顆星,
大東夜市,Ferruccio Lamborghini,在地嚮導 · 12 則評論 · 33 張相片,9 個月前,5 顆星,
大東夜市,唐小鴨,在地嚮導 · 35 則評論 · 76 張相片,9 個月前,5 顆星,晚上喜愛去的地方之一⋯⋯
大東夜市,陳茗脩,在地嚮導 · 32 則評論 · 5 張相片,9 個月前,5 顆星,牛逼
大東夜市,張弘霖,在地嚮導 · 67 則評論 · 208 張相片,9 個月前,4 顆星,有一家蚵仔煎超好吃的，我不敢吃蚵仔的人都可以接受
大東夜市,Andy,在地嚮導 · 48 則評論 · 49 張相片,9 個月前,5 顆星,
大東夜市,王介秤,在地嚮導 · 148 則評論 · 430 張相片,9 個月前,5 顆星,"今天是星期天所以是假日農市
哇哇哇！一定要三聲
東西好多天上地下海裡 …"
大東夜市,宋幸恩,在地嚮導 · 59 則評論 · 248 張相片,9 個月前,5 顆星,"台南夜市週一到週五的口訣
大大武花大武花～
大東夜市真的東西更好吃
而且排隊動線沒那麼擁擠！！"
大東夜市,陳雅晶,在地嚮導 · 100 則評論 · 209 張相片,9 個月前,5 顆星,吃貨的天堂🤣 …
大東夜市,Lynn Elpis,在地嚮導 · 255 則評論 · 4 張相片,9 個月前,4 顆星,重複性高
大東夜市,李佳怡,6 則評論 · 2 張相片,9 個月前,2 顆星,
大東夜市,Jacky Pan,在地嚮導 · 1 則評論,9 個月前,5 顆星,
大東夜市,蕭獨瘋,3 則評論 · 3 張相片,9 個月前,5 顆星,
大東夜市,涂鋒隆,在地嚮導 · 5 則評論 · 1 張相片,9 個月前,1 顆星,
大東夜市,金賀野,在地嚮導 · 32 則評論 · 5 張相片,9 個月前,4 顆星,
大東夜市,莊順傑,在地嚮導 · 458 則評論 · 56 張相片,9 個月前,5 顆星,好逛，好吃，好玩
大東夜市,吳俊毅,9 則評論 · 7 張相片,9 個月前,5 顆星,
大東夜市,陳英瑞,在地嚮導 · 4 則評論,9 個月前,5 顆星,
大東夜市,林侑勳,4 則評論 · 11 張相片,9 個月前,4 顆星,大東東夜市使我旋轉
大東夜市,HT,在地嚮導 · 55 則評論 · 8 張相片,9 個月前,3 顆星,"找停車位非常不方便 繞了好多圈都還是沒找到
夜市分割成兩區 但是感覺食物多少都是差不多的
同一間攤販在夜市裡面看到了三次 平日去人潮還是一樣的多 不過沒有到很擁擠"
大東夜市,Rick Wang,9 則評論,9 個月前,5 顆星,
大東夜市,蕭鈞天,3 則評論 · 3 張相片,9 個月前,5 顆星,
大東夜市,Hải Bánh,在地嚮導 · 2 則評論 · 30 張相片,9 個月前,5 顆星,
大東夜市,Chen Xuan Hong,在地嚮導 · 50 則評論 · 56 張相片,9 個月前,5 顆星,也是變成兩邊，逛起來人也比較少了不那麼擁擠，但身邊好多攤位都不見了！希望能在多點攤位
大東夜市,廖珮均,7 則評論 · 4 張相片,9 個月前,5 顆星,
大東夜市,SoRen Roy,在地嚮導 · 5 張相片,9 個月前,5 顆星,
大東夜市,Michelle TANG,在地嚮導 · 3 則評論 · 176 張相片,9 個月前,3 顆星,
大東夜市,陳秀玲,在地嚮導 · 163 則評論 · 114 張相片,9 個月前,4 顆星,好吃好逛
大東夜市,張國祥,"在地嚮導 · 1,735 則評論 · 14,626 張相片",9 個月前,5 顆星,台南知名的夜市
大東夜市,賴匯寬,在地嚮導 · 23 則評論 · 10 張相片,9 個月前,4 顆星,
大東夜市,邱昱瑩,在地嚮導 · 16 則評論 · 8 張相片,9 個月前,5 顆星,好吃好逛
大東夜市,C.S Lin li,在地嚮導 · 33 則評論 · 96 張相片,9 個月前,5 顆星,
大東夜市,蘇憲章,在地嚮導 · 64 則評論 · 576 張相片,9 個月前,4 顆星,"在台南大東與大東東夜市，同區域內拆成二半，聽老闆說大東東區比大東攤位租金貴三成。
大東美食多，大東東游戲多，各有優點。"
大東夜市,陳北順（Hermes）,在地嚮導 · 13 則評論 · 9 張相片,9 個月前,5 顆星,
大東夜市,熊熊,在地嚮導 · 208 則評論 · 190 張相片,9 個月前,1 顆星,有夠難停車，繞很多圈就是沒位置，都蘭不逛了回旅館睡覺……平日欸，又不是假日，超級不好停車
大東夜市,楊靜芬,在地嚮導 · 48 則評論 · 5 張相片,9 個月前,5 顆星,
大東夜市,yi-en Yang,8 則評論 · 8 張相片,9 個月前,5 顆星,
大東夜市,蘇琬青,"在地嚮導 · 462 則評論 · 4,471 張相片",9 個月前,5 顆星,
大東夜市,Cuchi Chung,在地嚮導 · 55 則評論 · 60 張相片,9 個月前,1 顆星,"好吃的東西都在大東夜市那邊。
大東東夜市那邊可以走過就好，大東東裡面的小虎蚵仔煎份量小，蚵仔很少，可以路過就好"
大東夜市,賴棋城,在地嚮導 · 82 則評論 · 268 張相片,9 個月前,5 顆星,有大東跟大東東，昨天跟朋友約大東，但我們在大東東等了好久，不知道拆分成兩個了。
大東夜市,Penny,192 則評論,9 個月前,5 顆星,
大東夜市,Pei Yu Chen (Pei),在地嚮導 · 106 則評論 · 245 張相片,9 個月前,5 顆星,
大東夜市,H.C Wang,8 則評論 · 1 張相片,9 個月前,5 顆星,
大東夜市,江祥如,在地嚮導 · 14 則評論 · 47 張相片,9 個月前,5 顆星,
大東夜市,妶xujia,在地嚮導 · 40 則評論 · 56 張相片,9 個月前,5 顆星,
大東夜市,蕾蕾,在地嚮導 · 16 則評論 · 3 張相片,9 個月前,4 顆星,攤販很多  要找到喜歡的  要慢慢逛
大東夜市,B Alan,1 則評論 · 60 張相片,9 個月前,3 顆星,
大東夜市,羅姆姆,,9 個月前,3 顆星,
大東夜市,rrr soin,在地嚮導 · 16 則評論 · 12 張相片,9 個月前,5 顆星,
大東夜市,楊雅筑,在地嚮導 · 1 則評論 · 1 張相片,9 個月前,4 顆星,
大東夜市,小玲,在地嚮導 · 133 則評論 · 2 張相片,9 個月前,3 顆星,食物品項蠻多，座位不好找，烤魚味道足，排骨酥也蠻推，我們是去蚵仔煎的攤位，再叫其他東西，吃完記得順手帶走垃圾
大東夜市,陳楷蘋,3 則評論 · 3 張相片,9 個月前,5 顆星,
大東夜市,蔡文富,在地嚮導 · 13 則評論 · 7 張相片,9 個月前,4 顆星,
大東夜市,Jimmy Lin,在地嚮導 · 13 則評論 · 1 張相片,9 個月前,5 顆星,攤位多元，東西相較北部來說CP值高，逛起來很舒服
大東夜市,李亞當,1 則評論 · 1 張相片,9 個月前,5 顆星,
大東夜市,Hedwig Chang,2 則評論,9 個月前,5 顆星,
大東夜市,陳俊宇（Sen）,在地嚮導 · 21 則評論 · 6 張相片,9 個月前,4 顆星,
大東夜市,andy,1 則評論,9 個月前,5 顆星,
大東夜市,Irene shih,在地嚮導 · 204 則評論 · 982 張相片,9 個月前,5 顆星,"開車可以停崇善路龍山停車場再走過來，收費15元/半小時還能接受，禮拜一晚上約6點半去是有蠻多位置停
好懷念的二師兄滷味，必點米血 超級香
宜蘭春捲冰淇淋 真的有像宜蘭郵局附近的那間，花生很香，冰也不錯，加香菜才對味，一個才40
紅妃的蒜頭有夠辣不用夾太多"
大東夜市,fly,"在地嚮導 · 392 則評論 · 5,852 張相片",9 個月前,4 顆星,一個夜市分成兩半 一邊是大東東夜市 一邊是大東夜市 兩邊沒互通走不過去 攤位不少 有不少好吃的東西 吃的 用的 穿的都有
大東夜市,懷銓,在地嚮導 · 23 則評論 · 22 張相片,9 個月前,5 顆星,
大東夜市,林撒母耳,1 則評論,9 個月前,5 顆星,
大東夜市,Yung-Hung Sung,在地嚮導 · 127 則評論 · 173 張相片,9 個月前,4 顆星,稍有同質性但還不錯
大東夜市,chou cl,在地嚮導 · 69 則評論 · 17 張相片,9 個月前,3 顆星,很像景點外的攤販群，販售的東西沒有特點
大東夜市,張峻嘉（Jason）,348 則評論,9 個月前,5 顆星,大東東夜市，不錯逛
大東夜市,謝秉釗,在地嚮導 · 35 則評論 · 16 張相片,9 個月前,5 顆星,好吃好逛
大東夜市,王旭竹,,9 個月前,4 顆星,
大東夜市,golden Ya,"在地嚮導 · 1,446 則評論 · 2,988 張相片",9 個月前,3 顆星,"大東夜市分家了，
變成大東跟大東東"
大東夜市,魚ㄦ水中游吃飽喝足以是福（Bebe）,在地嚮導 · 207 則評論 · 644 張相片,9 個月前,3 顆星,"分兩邊後
大東東比較好逛街
原本的變好難逛 可惜可惜😐 …"
大東夜市,蔡孟翰,3 則評論 · 35 張相片,9 個月前,5 顆星,
大東夜市,林小安,在地嚮導 · 11 則評論 · 26 張相片,9 個月前,5 顆星,讚
大東夜市,aatnb kim,"在地嚮導 · 1,178 則評論 · 8,137 張相片",9 個月前,5 顆星,"隨著夜幕慢慢降臨，夜市開始熱鬧起來，熱鬧非凡，直到深夜，這是台灣之旅中獨特的樂趣。

#大東夜市（#Dadongies #大東夜市）是台南僅次於花園夜市的第二大夜市。 …"
大東夜市,廖政凱,在地嚮導 · 35 則評論 · 6 張相片,9 個月前,5 顆星,很多東西整齊好逛，東西也很好吃，超開心
大東夜市,uei. T,在地嚮導 · 8 則評論,9 個月前,4 顆星,
大東夜市,Eason Shelby,3 則評論,9 個月前,4 顆星,
大東夜市,阿佑佑,"在地嚮導 · 1,013 則評論 · 3,737 張相片",9 個月前,4 顆星,"每一攤位都不錯吃唷！
可以逛好幾圈"
大東夜市,陳俐蓉,,9 個月前,2 顆星,
大東夜市,段氏秋,,9 個月前,1 顆星,
大東夜市,黃名豪,在地嚮導 · 34 則評論 · 33 張相片,9 個月前,5 顆星,熱
大東夜市,黃松彬,在地嚮導 · 160 則評論 · 83 張相片,9 個月前,4 顆星,
大東夜市,陳俊安,在地嚮導 · 16 則評論 · 18 張相片,9 個月前,5 顆星,食物好吃😋，下次會在蒞臨 …
大東夜市,Ian Chen,在地嚮導 · 47 則評論 · 45 張相片,9 個月前,5 顆星,
大東夜市,Wei,在地嚮導 · 4 則評論,9 個月前,1 顆星,
大東夜市,C.Y,在地嚮導 · 31 則評論 · 14 張相片,9 個月前,5 顆星,
大東夜市,盧品學,5 則評論 · 7 張相片,9 個月前,5 顆星,
大東夜市,可樂果,4 則評論 · 1 張相片,9 個月前,5 顆星,老板娘專業
大東夜市,潘凱文,2 則評論 · 1 張相片,9 個月前,4 顆星,
大東夜市,Polly,8 則評論,9 個月前,5 顆星,
大東夜市,高貴德,12 則評論 · 3 張相片,9 個月前,4 顆星,
大東夜市,張婷婷,在地嚮導 · 21 則評論 · 5 張相片,9 個月前,5 顆星,
大東夜市,saw linn,在地嚮導 · 38 則評論 · 72 張相片,9 個月前,3 顆星,改成大東跟大東東之後很不好逛 沒事把兩個夜市隔開很沒意義 明明就在旁邊而已要去另一個還要先往回走到出口 明明可以連通在一起 也比較好逛
大東夜市,綿羊祿祿,在地嚮導 · 4 則評論 · 4 張相片,9 個月前,5 顆星,
大東夜市,chotat wong,在地嚮導 · 124 張相片,9 個月前,5 顆星,
大東夜市,張偉杰,在地嚮導 · 66 則評論,9 個月前,2 顆星,已沒有以前大東夜市那種熱鬧，
